Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Integraal;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560604;2596.44;11764585;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560604;False;560604;2014-09-07 22:00:00;1320;9;6;22;0.0;66240.0;26;61
560604;2596.44;11764585;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;560604;True;560604;2014-09-07 22:00:00;1320;9;6;22;0.0;66240.0;27;61
560604;2596.44;11764585;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;560604;EMPTY;560604;2014-09-07 22:00:00;1320;9;6;22;0.0;66240.0;28;61
560604;2596.44;11764585;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;560604;EMPTY;560604;2014-09-07 22:00:00;1320;9;6;22;0.0;66240.0;29;61
560604;2596.44;11764585;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560604;EMPTY;560604;2014-09-07 22:00:00;1320;9;6;22;0.0;66240.0;30;61
560604;2596.44;11764585;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560604;EMPTY;560604;2014-09-07 22:00:00;1320;9;6;22;0.0;66240.0;31;61
560604;2596.44;11764585;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;560604;EMPTY;560604;2014-09-07 22:00:00;1320;9;6;22;0.0;66240.0;32;61
560604;2596.44;11764585;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;560604;EMPTY;560604;2014-09-07 22:00:00;1320;9;6;22;4320.0;66240.0;33;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;8640.0;2;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560604;True;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;8640.0;3;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_010;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;8640.0;4;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;8640.0;5;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560604;True;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;8640.0;6;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;8640.0;7;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_090;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;8640.0;8;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;560604;EMPTY;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;8640.0;9;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560604;EMPTY;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;8640.0;10;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560604;EMPTY;560530;2014-09-07 22:00:00;1320;9;6;22;8640.0;8640.0;11;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;7200.0;2;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560604;True;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;7200.0;3;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_010;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;7200.0;4;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;7200.0;5;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560604;True;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;7200.0;6;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;7200.0;7;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_090;560604;False;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;7200.0;8;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560604;EMPTY;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;7200.0;9;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560604;EMPTY;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;7200.0;10;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;560604;EMPTY;560530;2014-09-07 22:00:00;1320;9;6;22;7200.0;7200.0;11;61
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560604;EMPTY;560530;2014-09-07 22:00:00;1320;9;6;22;0.0;0.0;1;61
560600;4803.7344;11718790;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560604;EMPTY;560602;2014-09-08 10:35:41;635;9;0;10;755.6833333333333;79955.68333333333;62;61
560604;178.71599999999998;12057653;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560604;EMPTY;560530;2014-09-08 11:44:49;704;9;0;11;824.8166666666667;9464.816666666668;12;61
560604;155.955;12061616;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560604;EMPTY;560530;2014-09-08 12:39:08;759;9;0;12;879.1333333333333;8079.133333333333;12;61
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_BB_540;560604;False;560429;2014-09-08 22:00:00;1320;9;0;22;0.0;277860.0;65;65
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_HOOFD_815;560604;EMPTY;560429;2014-09-08 22:00:00;1320;9;0;22;0.0;277860.0;66;65
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_HOOFD_101b;560604;EMPTY;560429;2014-09-08 22:00:00;1320;9;0;22;0.0;277860.0;67;65
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_HOOFD_811;560604;EMPTY;560429;2014-09-08 22:00:00;1320;9;0;22;0.0;277860.0;68;65
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_HOOFD_814;560604;EMPTY;560429;2014-09-08 22:00:00;1320;9;0;22;0.0;277860.0;69;65
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_HOOFD_809;560604;EMPTY;560429;2014-09-08 22:00:00;1320;9;0;22;0.0;277860.0;70;65
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_HOOFD_820;560604;EMPTY;560429;2014-09-08 22:00:00;1320;9;0;22;0.0;277860.0;71;65
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_BB_775;560604;EMPTY;560429;2014-09-08 22:00:00;1320;9;0;22;0.0;277860.0;72;65
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_HOOFD_809c;560604;EMPTY;560429;2014-09-08 22:00:00;1320;9;0;22;97292.35;277860.0;73;65
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560429;EMPTY;560532;2014-09-08 22:00:00;1320;9;0;22;0.0;0.0;1;65
560604;155.955;12147357;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560532;EMPTY;560532;2014-09-08 22:00:00;1320;9;0;22;0.0;0.0;1;65
560604;155.955;12149033;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560532;EMPTY;560532;2014-09-08 22:00:00;1320;9;0;22;0.0;0.0;1;65
560608;0.0;12150438;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560532;EMPTY;560532;2014-09-08 22:00:00;1320;9;0;22;0.0;0.0;1;65
560604;9347.926;10478085;deviant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;01_BB_770;560604;EMPTY;560429;2014-09-09 05:54:47;354;9;1;5;474.78333333333336;278334.7833333333;74;64
560600;3526.2690000000002;11761786;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560608;False;560600;2014-09-09 22:00:00;1320;9;1;22;0.0;72000.0;12;64
560600;3526.2690000000002;11761786;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;560608;True;560600;2014-09-09 22:00:00;1320;9;1;22;0.0;72000.0;13;64
560600;3526.2690000000002;11761786;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560608;False;560600;2014-09-09 22:00:00;1320;9;1;22;0.0;72000.0;14;64
560600;3526.2690000000002;11761786;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_0;560608;True;560600;2014-09-09 22:00:00;1320;9;1;22;0.0;72000.0;15;64
560600;3526.2690000000002;11761786;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;560608;True;560600;2014-09-09 22:00:00;1320;9;1;22;0.0;72000.0;16;64
560600;3526.2690000000002;11761786;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;560608;EMPTY;560600;2014-09-09 22:00:00;1320;9;1;22;0.0;72000.0;17;64
560600;3526.2690000000002;11761786;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;560608;EMPTY;560600;2014-09-09 22:00:00;1320;9;1;22;0.0;72000.0;18;64
560600;3526.2690000000002;11761786;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_1;560608;EMPTY;560600;2014-09-09 22:00:00;1320;9;1;22;0.0;72000.0;19;64
560600;3526.2690000000002;11761786;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_2;560608;EMPTY;560600;2014-09-09 22:00:00;1320;9;1;22;67053.46666666666;72000.0;20;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560604;42;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;37;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_532_0;560604;False;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;38;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0;560604;True;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;39;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4;560604;EMPTY;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;40;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3;560604;EMPTY;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;41;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560604;EMPTY;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;42;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515;560604;EMPTY;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;43;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560604;EMPTY;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;44;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a;560604;EMPTY;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;45;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495;560604;EMPTY;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;46;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560604;EMPTY;560602;2014-09-09 22:00:00;1320;9;1;22;0.0;67680.0;47;64
560604;156.3765;11771804;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a;560604;EMPTY;560602;2014-09-09 22:00:00;1320;9;1;22;12960.0;67680.0;48;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560604;EMPTY;560532;2014-09-09 22:00:00;1320;9;1;22;0.0;0.0;1;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_330;560429;False;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;61;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;09_AH_I_010;560429;False;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;62;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_380;560429;False;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;63;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_446;560429;False;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;64;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_455;560429;False;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;65;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_010;560429;True;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;66;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_039;560429;False;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;67;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_0;560429;True;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;68;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_250_2;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;69;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_1;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;70;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_460a;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;71;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_370;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;72;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_3;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;73;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_465;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;74;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_459;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;75;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_445;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;76;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_1a;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;77;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_2;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;78;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_375;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;79;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_1;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;0.0;321060.0;80;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_2a;560429;EMPTY;560429;2014-09-10 22:00:00;1320;9;2;22;10080.0;321060.0;81;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560604;False;560530;2014-09-10 22:00:00;1320;9;2;22;0.0;4320.0;2;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560604;True;560530;2014-09-10 22:00:00;1320;9;2;22;0.0;4320.0;3;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560604;False;560530;2014-09-10 22:00:00;1320;9;2;22;0.0;4320.0;4;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560604;True;560530;2014-09-10 22:00:00;1320;9;2;22;0.0;4320.0;5;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560604;False;560530;2014-09-10 22:00:00;1320;9;2;22;0.0;4320.0;6;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_090;560604;False;560530;2014-09-10 22:00:00;1320;9;2;22;0.0;4320.0;7;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;560604;EMPTY;560530;2014-09-10 22:00:00;1320;9;2;22;0.0;4320.0;8;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560604;EMPTY;560530;2014-09-10 22:00:00;1320;9;2;22;0.0;4320.0;9;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560604;EMPTY;560530;2014-09-10 22:00:00;1320;9;2;22;4320.0;4320.0;10;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_450;560429;other;560429;2014-09-11 05:45:42;345;9;3;5;465.7;321525.7;82;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_460;560429;EMPTY;560429;2014-09-11 05:45:54;345;9;3;5;0.2;321525.9;83;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_2;560429;EMPTY;560429;2014-09-11 05:58:41;358;9;3;5;12.783333333333333;321538.68333333335;84;64
560429;16352.927;10269075;deviant;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_4;560429;EMPTY;560429;2014-09-11 05:58:47;358;9;3;5;0.1;321538.7833333333;85;64
560604;155.955;12105871;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560604;EMPTY;560530;2014-09-11 11:55:34;715;9;3;11;835.5666666666667;5155.566666666667;11;64
560600;6577.5073;8890536;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_BB_540;560600;False;560600;2014-09-11 22:00:00;1320;9;3;22;0.0;629280.0;74;64
560600;6577.5073;8890536;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_811;560600;EMPTY;560600;2014-09-11 22:00:00;1320;9;3;22;0.0;629280.0;75;64
560600;6577.5073;8890536;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_820;560600;EMPTY;560600;2014-09-11 22:00:00;1320;9;3;22;0.0;629280.0;76;64
560600;6577.5073;8890536;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_815;560600;EMPTY;560600;2014-09-11 22:00:00;1320;9;3;22;0.0;629280.0;77;64
560600;6577.5073;8890536;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_BB_775;560600;EMPTY;560600;2014-09-11 22:00:00;1320;9;3;22;0.0;629280.0;78;64
560600;6577.5073;8890536;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_814;560600;EMPTY;560600;2014-09-11 22:00:00;1320;9;3;22;0.0;629280.0;79;64
560600;6577.5073;8890536;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809c;560600;EMPTY;560600;2014-09-11 22:00:00;1320;9;3;22;0.0;629280.0;80;64
560600;6577.5073;8890536;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809;560600;EMPTY;560600;2014-09-11 22:00:00;1320;9;3;22;506880.0;629280.0;81;64
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560429;False;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;4320.0;2;64
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560429;True;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;4320.0;3;64
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560429;False;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;4320.0;4;64
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560429;True;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;4320.0;5;64
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560429;False;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;4320.0;6;64
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_090;560429;False;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;4320.0;7;64
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560429;EMPTY;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;4320.0;8;64
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560429;EMPTY;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;4320.0;9;64
560429;584.1990000000001;12111382;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;560429;EMPTY;560532;2014-09-11 22:00:00;1320;9;3;22;4320.0;4320.0;10;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560604;False;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;2880.0;2;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560604;True;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;2880.0;3;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560604;False;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;2880.0;4;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560604;True;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;2880.0;5;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560604;False;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;2880.0;6;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_090;560604;False;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;2880.0;7;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560604;EMPTY;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;2880.0;8;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;560604;EMPTY;560532;2014-09-11 22:00:00;1320;9;3;22;0.0;2880.0;9;64
560604;155.955;12111950;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560604;EMPTY;560532;2014-09-11 22:00:00;1320;9;3;22;2880.0;2880.0;10;64
