Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560519;128.136;22785252;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_814;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;65452.416666666664;136860.0;53;46
560521;-288.7275;22945390;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560521;EMPTY;560532;2014-12-14 23:00:00;1380;12;6;23;0.0;108060.0;53;46
560521;-288.7275;22945390;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a;560521;EMPTY;560532;2014-12-14 23:00:00;1380;12;6;23;0.0;108060.0;54;46
560521;-288.7275;22945390;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560521;EMPTY;560532;2014-12-14 23:00:00;1380;12;6;23;0.0;108060.0;55;46
560521;-288.7275;22945390;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a;560521;EMPTY;560532;2014-12-14 23:00:00;1380;12;6;23;4320.0;108060.0;56;46
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;76380.0;12;46
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_005;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;76380.0;13;46
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_010;560519;42;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;76380.0;14;46
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_020_0;560519;True;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;76380.0;15;46
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;560519;True;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;76380.0;16;46
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_020_1;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;76380.0;17;46
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_025;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;76380.0;18;46
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_110_2;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;76380.0;19;46
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_110_1;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;69897.55;76380.0;20;46
560519;3712.9934;23142529;regular;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;01_HOOFD_490_5a;560519;EMPTY;560532;2014-12-14 23:00:00;1380;12;6;23;0.0;69120.0;46;46
560519;3712.9934;23142529;regular;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;01_HOOFD_510_2a;560519;EMPTY;560532;2014-12-14 23:00:00;1380;12;6;23;0.0;69120.0;47;46
560519;3712.9934;23142529;regular;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560519;EMPTY;560532;2014-12-14 23:00:00;1380;12;6;23;0.0;69120.0;48;46
560519;3712.9934;23142529;regular;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560519;EMPTY;560532;2014-12-14 23:00:00;1380;12;6;23;4320.0;69120.0;49;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_330;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;21;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;09_AH_I_010;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;22;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_380;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;23;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_430;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;24;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11_AH_II_010;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;25;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13_CRD_010;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;26;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_480;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;27;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_2;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;28;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_491;560519;False;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;29;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_500;560519;42;22445896;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;30;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_532_0;560519;False;22445896;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;31;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_0;560519;True;22445896;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;32;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_495;560519;EMPTY;22445896;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;33;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2a;560519;EMPTY;22445896;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;34;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_4;560519;EMPTY;22445896;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;35;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_3;560519;EMPTY;22445896;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;36;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_1a;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;37;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_4;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;38;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_494a;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;39;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_375;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;40;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_250_2;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;41;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_515;560519;EMPTY;22445896;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;42;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_1;560519;EMPTY;22445896;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;43;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_1;560519;EMPTY;560519;2014-12-14 23:00:00;1380;12;6;23;0.0;67680.0;44;46
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_5a;560519;EMPTY;22445896;2014-12-14 23:00:00;1380;12;6;23;24480.0;67680.0;45;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;12;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_005;560521;True;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;13;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;14;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250_0;560521;True;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;15;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_330;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;16;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;09_AH_I_010;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;17;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;18;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;19;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;11_AH_II_010;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;20;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;13_CRD_010;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;21;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;22;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;23;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;560521;False;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;24;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_195;560521;EMPTY;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;25;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;560521;EMPTY;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;26;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;560521;EMPTY;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;27;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560521;EMPTY;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;28;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;560521;EMPTY;560521;2014-12-14 23:00:00;1380;12;6;23;0.0;57600.0;29;46
560521;1129.62;23198275;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560521;EMPTY;560521;2014-12-14 23:00:00;1380;12;6;23;55470.78333333333;57600.0;30;46
560519;129.822;23573880;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_010;560519;EMPTY;560532;2014-12-14 23:00:00;1380;12;6;23;0.0;0.0;1;46
560519;128.136;22785252;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_BB_770;560519;EMPTY;560519;2014-12-15 09:35:03;575;12;0;9;635.05;137495.05;54;46
560519;128.136;22785252;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_810;560519;EMPTY;560519;2014-12-15 09:35:08;575;12;0;9;0.08333333333333333;137495.13333333333;55;45
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_5;560519;EMPTY;22445896;2014-12-15 10:33:54;633;12;0;10;693.9;68373.9;46;45
560519;129.822;23146987;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560519;EMPTY;22445896;2014-12-15 11:04:44;664;12;0;11;30.833333333333332;68404.73333333334;47;45
560519;4054.4084;23102359;deviant;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_020_2;560519;EMPTY;560519;2014-12-15 11:45:41;705;12;0;11;765.6833333333333;77145.68333333333;21;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_330;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;20;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;09_AH_I_010;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;21;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_380;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;22;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_430;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;23;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11_AH_II_010;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;24;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13_CRD_010;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;25;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_480;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;26;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_2;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;27;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_491;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;28;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_494a;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;29;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_1;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;30;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_250_1;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;31;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_4;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;32;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_1a;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;33;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_375;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;66240.0;34;45
560519;129.822;23169434;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_250_2;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;25920.0;66240.0;35;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_491;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;12;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;13;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_005;560521;True;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;14;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;15;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250_0;560521;True;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;16;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_330;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;17;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;09_AH_I_010;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;18;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;19;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;20;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;11_AH_II_010;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;21;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;13_CRD_010;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;22;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;23;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;24;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;560521;False;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;25;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560521;EMPTY;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;26;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_195;560521;EMPTY;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;27;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560521;EMPTY;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;28;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;560521;EMPTY;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;29;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_494a;560521;EMPTY;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;30;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;560521;EMPTY;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;31;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;560521;EMPTY;560521;2014-12-15 23:00:00;1380;12;0;23;0.0;53280.0;32;45
560521;795.7919999999999;23224358;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4;560521;EMPTY;560521;2014-12-15 23:00:00;1380;12;0;23;50948.48333333333;53280.0;33;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;09_AH_I_010;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;21;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_380;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;22;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_430;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;23;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11_AH_II_010;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;24;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13_CRD_010;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;25;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_480;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;26;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_2;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;27;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_491;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;28;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_330;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;29;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_375;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;30;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_250_2;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;31;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_4;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;32;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_1a;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;33;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_1;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;51840.0;34;45
560519;129.822;23233551;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_494a;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;27360.0;51840.0;35;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_180;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;13;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;08_AWB45_005;560519;True;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;14;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_200;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;15;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_250_0;560519;True;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;16;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_330;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;17;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;09_AH_I_010;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;18;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_380;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;19;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_430;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;20;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11_AH_II_010;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;21;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13_CRD_010;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;22;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_480;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;23;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_2;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;24;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_491;560519;False;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;25;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110_0;560519;True;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;26;45
560519;0.0;23464188;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_195;560519;EMPTY;560519;2014-12-15 23:00:00;1380;12;0;23;0.0;21600.0;27;45
