Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560696;EMPTY;560673;2013-08-19 22:00:00;1320;8;0;22;0.0;0.0;4;39
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2013-08-19 22:00:00;1320;8;0;22;0.0;0.0;5;39
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560696;EMPTY;560673;2013-08-19 22:00:00;1320;8;0;22;0.0;0.0;6;39
3442724;0.0;6038724;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5;3442724;EMPTY;5025869;2013-08-20 06:13:28;373;8;1;6;493.46666666666664;79693.46666666666;46;39
3442724;0.0;6038724;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;3442724;EMPTY;5025869;2013-08-20 06:14:32;374;8;1;6;1.0666666666666667;79694.53333333334;47;39
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_070_3;560454;EMPTY;560454;2013-08-20 06:54:23;414;8;1;6;534.3833333333333;359034.38333333336;51;39
560454;535.305;6157938;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560696;EMPTY;560673;2013-08-20 08:32:05;512;8;1;8;632.0833333333334;2072.0833333333335;7;39
560696;11.802;6158677;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560696;EMPTY;560673;2013-08-20 10:04:42;604;8;1;10;724.7;724.7;7;39
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560696;EMPTY;560673;2013-08-20 10:27:08;627;8;1;10;747.1333333333333;747.1333333333333;7;39
560454;535.305;6157938;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560696;False;560696;2013-08-20 22:00:00;1320;8;1;22;0.0;2880.0;8;40
560454;535.305;6157938;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560696;False;560696;2013-08-20 22:00:00;1320;8;1;22;0.0;2880.0;9;40
560454;535.305;6157938;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_010;560696;False;560696;2013-08-20 22:00:00;1320;8;1;22;807.9166666666666;2880.0;10;40
560454;17698.785;6166321;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2013-08-20 22:00:00;1320;8;1;22;12960.0;12960.0;4;40
560696;11.802;6166928;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2013-08-20 22:00:00;1320;8;1;22;0.0;0.0;1;40
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;07_OPS_010;3442724;True;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;27;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_005;3442724;True;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;28;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_196;3442724;False;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;29;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_200;3442724;False;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;30;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_330;3442724;False;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;31;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;09_AH_I_010;3442724;False;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;32;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_380;3442724;False;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;33;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;07_OPS_020;3442724;Initiatief bevoegd gezag;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;34;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;07_OPS_050;3442724;42;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;35;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;07_OPS_060_0;3442724;True;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;36;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_250_2;3442724;EMPTY;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;37;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_370;3442724;EMPTY;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;38;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_195;3442724;EMPTY;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;39;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_375;3442724;EMPTY;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;40;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_250_1;3442724;EMPTY;3442724;2013-08-21 22:00:00;1320;8;2;22;0.0;119520.0;41;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;07_OPS_055;3442724;EMPTY;3442724;2013-08-21 22:00:00;1320;8;2;22;12960.0;119520.0;42;41
560454;17698.785;6166321;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560696;False;560673;2013-08-21 22:00:00;1320;8;2;22;0.0;14400.0;5;41
560454;17698.785;6166321;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560696;True;560673;2013-08-21 22:00:00;1320;8;2;22;0.0;14400.0;6;41
560454;17698.785;6166321;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005;560696;True;560673;2013-08-21 22:00:00;1320;8;2;22;0.0;14400.0;7;41
560454;17698.785;6166321;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560696;EMPTY;560673;2013-08-21 22:00:00;1320;8;2;22;0.0;14400.0;8;41
560454;17698.785;6166321;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560696;EMPTY;560673;2013-08-21 22:00:00;1320;8;2;22;1440.0;14400.0;9;41
560696;11.802;6166928;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_011;560673;False;560673;2013-08-21 22:00:00;1320;8;2;22;0.0;1440.0;2;41
560696;11.802;6166928;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560673;True;560673;2013-08-21 22:00:00;1320;8;2;22;0.0;1440.0;3;41
560696;11.802;6166928;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;03_GBH_005;560673;True;560673;2013-08-21 22:00:00;1320;8;2;22;0.0;1440.0;4;41
560696;11.802;6166928;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;560673;EMPTY;560673;2013-08-21 22:00:00;1320;8;2;22;0.0;1440.0;5;41
560696;11.802;6166928;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_1;560673;EMPTY;560673;2013-08-21 22:00:00;1320;8;2;22;1440.0;1440.0;6;41
560696;0.0;6169845;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2013-08-21 22:00:00;1320;8;2;22;0.0;0.0;1;41
3442724;0.0;5965829;deviant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;07_OPS_051;3442724;other;3442724;2013-08-22 06:49:39;409;8;3;6;529.65;120049.65;43;41
560454;17698.785;6166321;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560696;EMPTY;560673;2013-08-22 08:09:53;489;8;3;8;609.8833333333333;15009.883333333333;10;41
560696;11.802;6166928;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_2;560673;EMPTY;560673;2013-08-22 10:30:28;630;8;3;10;750.4666666666667;2190.4666666666667;7;41
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560696;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;8;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;2013365;True;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;9;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;10;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;11;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;12;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;2013365;True;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;13;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;14;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;15;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;16;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;17;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;18;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;19;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;20;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;21;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;2013365;False;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;22;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;2013365;EMPTY;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;23;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;2013365;EMPTY;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;24;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;2013365;EMPTY;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;25;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;2013365;EMPTY;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;26;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;2013365;EMPTY;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;27;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;2013365;EMPTY;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;28;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;2013365;EMPTY;2013365;2013-08-22 22:00:00;1320;8;3;22;0.0;4320.0;29;42
2013365;391.995;6159453;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;2013365;EMPTY;2013365;2013-08-22 22:00:00;1320;8;3;22;3572.866666666667;4320.0;30;42
560696;0.0;6169845;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560696;False;560673;2013-08-22 22:00:00;1320;8;3;22;0.0;1440.0;2;42
560696;0.0;6169845;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560696;True;560673;2013-08-22 22:00:00;1320;8;3;22;0.0;1440.0;3;42
560696;0.0;6169845;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005;560696;True;560673;2013-08-22 22:00:00;1320;8;3;22;0.0;1440.0;4;42
560696;0.0;6169845;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560696;EMPTY;560673;2013-08-22 22:00:00;1320;8;3;22;0.0;1440.0;5;42
560696;0.0;6169845;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560696;EMPTY;560673;2013-08-22 22:00:00;1320;8;3;22;1440.0;1440.0;6;42
2013365;2950.5;6178084;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2013-08-22 22:00:00;1320;8;3;22;0.0;0.0;1;42
560696;0.0;6169845;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560696;EMPTY;560673;2013-08-23 08:56:29;536;8;4;8;656.4833333333333;2096.483333333333;7;42
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560454;42;560673;2013-08-25 22:00:00;1320;8;6;22;0.0;159840.0;59;41
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0;560454;True;560673;2013-08-25 22:00:00;1320;8;6;22;0.0;159840.0;60;41
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_495;560454;EMPTY;560673;2013-08-25 22:00:00;1320;8;6;22;0.0;159840.0;61;41
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a;560454;EMPTY;560673;2013-08-25 22:00:00;1320;8;6;22;0.0;159840.0;62;41
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560454;EMPTY;560673;2013-08-25 22:00:00;1320;8;6;22;0.0;159840.0;63;41
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560454;EMPTY;560673;2013-08-25 22:00:00;1320;8;6;22;0.0;159840.0;64;41
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a;560454;EMPTY;560673;2013-08-25 22:00:00;1320;8;6;22;0.0;159840.0;65;41
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_515;560454;EMPTY;560673;2013-08-25 22:00:00;1320;8;6;22;0.0;159840.0;66;41
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3;560454;EMPTY;560673;2013-08-25 22:00:00;1320;8;6;22;0.0;159840.0;67;41
560454;1496.325;5864510;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560454;EMPTY;560673;2013-08-25 22:00:00;1320;8;6;22;15840.0;159840.0;68;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_110_0;560696;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;12;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_180;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;13;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_005;560454;True;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;14;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_200;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;15;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_330;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;16;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;09_AH_I_010;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;17;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_380;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;18;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_430;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;19;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11_AH_II_010;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;20;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;13_CRD_010;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;21;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_480;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;22;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_490_2;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;23;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_491;560454;False;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;24;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_250_2;560454;EMPTY;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;25;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_490_1;560454;EMPTY;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;26;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_494a;560454;EMPTY;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;27;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_490_4;560454;EMPTY;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;28;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_250_1;560454;EMPTY;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;29;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_375;560454;EMPTY;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;30;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_195;560454;EMPTY;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;31;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_490_1a;560454;EMPTY;560454;2013-08-25 22:00:00;1320;8;6;22;0.0;28800.0;32;41
7096495;332.985;6125252;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_370;560454;EMPTY;560454;2013-08-25 22:00:00;1320;8;6;22;14400.0;28800.0;33;41
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560454;42;560673;2013-08-26 22:00:00;1320;8;0;22;0.0;368580.0;52;45
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0;560454;True;560673;2013-08-26 22:00:00;1320;8;0;22;0.0;368580.0;53;45
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_519;560454;False;560673;2013-08-26 22:00:00;1320;8;0;22;0.0;368580.0;54;45
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560454;EMPTY;560673;2013-08-26 22:00:00;1320;8;0;22;0.0;368580.0;55;45
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495;560454;EMPTY;560673;2013-08-26 22:00:00;1320;8;0;22;0.0;368580.0;56;45
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a;560454;EMPTY;560673;2013-08-26 22:00:00;1320;8;0;22;0.0;368580.0;57;45
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3;560454;EMPTY;560673;2013-08-26 22:00:00;1320;8;0;22;0.0;368580.0;58;45
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515;560454;EMPTY;560673;2013-08-26 22:00:00;1320;8;0;22;0.0;368580.0;59;45
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a;560454;EMPTY;560673;2013-08-26 22:00:00;1320;8;0;22;0.0;368580.0;60;45
560454;2107.5;5727069;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560454;EMPTY;560673;2013-08-26 22:00:00;1320;8;0;22;9545.616666666667;368580.0;61;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;08_AWB45_030;3442724;True;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;21;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;08_AWB45_040;3442724;other;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;22;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;08_AWB45_051_0;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;23;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_193;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;24;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;08_AWB45_005;3442724;True;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;25;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_196;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;26;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_200;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;27;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_330;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;28;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;09_AH_I_010;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;29;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_380;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;30;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_430;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;31;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11_AH_II_010;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;32;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13_CRD_010;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;33;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_480;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;34;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_490_2;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;35;45
3442724;0.0;5879420;deviant;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;01_HOOFD_491;3442724;False;5025869;2013-08-26 22:00:00;1320;8;0;22;0.0;151200.0;36;45
