Resource,lifecycle:transition,timesincemidnight,timesincelastevent,timesincecasestart,event_nr,month,weekday,hour,open_cases,time:timestamp,Activity,case:AMOUNT_REQ,CaseID,case:label,remaining_time
10789.0,COMPLETE,1008.0,0.0461166666666666,42790.22653333333,49.0,12.0,2.0,16.0,683.0,1323881327.768,wnabellenincompletedossierscomplete,10000.0,185388,False,78503.60100007057
10789.0,START,791.0,4103.407866666666,14184.362683333333,29.0,11.0,4.0,13.0,689.0,1322226711.948,wnabellenoffertesstart,7300.0,185617,False,433442.6590001583
10789.0,COMPLETE,792.0,0.1718333333333333,14184.534516666668,30.0,11.0,4.0,13.0,689.0,1322226722.258,osentbackcomplete,7300.0,185617,False,433432.34900021553
10789.0,SCHEDULE,792.0,0.0023333333333333,14184.53685,31.0,11.0,4.0,13.0,689.0,1322226722.398,wvaliderenaanvraagschedule,7300.0,185617,False,433432.2090001106
10789.0,COMPLETE,792.0,0.0195833333333333,14184.556433333331,32.0,11.0,4.0,13.0,689.0,1322226723.573,wnabellenoffertescomplete,7300.0,185617,False,433431.0340001583
10789.0,START,808.0,5254.237,14033.589733333334,15.0,11.0,4.0,13.0,692.0,1322227699.365,wnabellenoffertesstart,13000.0,185653,True,339752.3789999485
10789.0,COMPLETE,808.0,0.28725,14033.876983333334,16.0,11.0,4.0,13.0,692.0,1322227716.6,osentbackcomplete,13000.0,185653,True,339735.1440000534
10789.0,SCHEDULE,808.0,0.0024333333333333,14033.879416666668,17.0,11.0,4.0,13.0,692.0,1322227716.746,wvaliderenaanvraagschedule,13000.0,185653,True,339734.99799990654
10789.0,COMPLETE,808.0,0.0187833333333333,14033.8982,18.0,11.0,4.0,13.0,692.0,1322227717.873,wnabellenoffertescomplete,13000.0,185653,True,339733.8710000515
10789.0,START,719.0,15248.34565,23976.24685,15.0,12.0,4.0,11.0,691.0,1322827199.435,wnabellenoffertesstart,7500.0,185665,False,355616.29299998283
10789.0,COMPLETE,720.0,0.3042666666666667,23976.551116666666,16.0,12.0,4.0,12.0,691.0,1322827217.691,osentbackcomplete,7500.0,185665,False,355598.0369999409
10789.0,SCHEDULE,720.0,0.0048666666666666,23976.55598333333,17.0,12.0,4.0,12.0,691.0,1322827217.983,wvaliderenaanvraagschedule,7500.0,185665,False,355597.74499988556
10789.0,COMPLETE,720.0,0.0210666666666666,23976.57705,18.0,12.0,4.0,12.0,691.0,1322827219.247,wnabellenoffertescomplete,7500.0,185665,False,355596.4809999466
10789.0,START,1094.0,27.89163333333333,14231.36305,39.0,11.0,4.0,18.0,686.0,1322244847.36,wnabellenincompletedossiersstart,41000.0,185683,False,952738.5470001698
10789.0,SCHEDULE,1094.0,0.7638833333333334,14232.126933333331,40.0,11.0,4.0,18.0,687.0,1322244893.193,wvaliderenaanvraagschedule,41000.0,185683,False,952692.7139999866
10789.0,COMPLETE,1094.0,0.027,14232.153933333331,41.0,11.0,4.0,18.0,687.0,1322244894.813,wnabellenincompletedossierscomplete,41000.0,185683,False,952691.0940001011
10789.0,START,960.0,199.91745,34147.050533333335,44.0,12.0,4.0,16.0,655.0,1323446436.912,wnabellenincompletedossiersstart,13500.0,185710,False,4677.25200009346
10789.0,COMPLETE,962.0,1.7302333333333333,34148.78076666666,45.0,12.0,4.0,16.0,655.0,1323446540.726,wnabellenincompletedossierscomplete,13500.0,185710,False,4573.43799996376
10789.0,START,963.0,0.8157,34149.59646666667,46.0,12.0,4.0,16.0,655.0,1323446589.668,wnabellenincompletedossiersstart,13500.0,185710,False,4524.496000051498
10789.0,SCHEDULE,963.0,0.7940833333333334,34150.39055,47.0,12.0,4.0,16.0,655.0,1323446637.313,wvaliderenaanvraagschedule,13500.0,185710,False,4476.851000070572
10789.0,COMPLETE,963.0,0.0290666666666666,34150.419616666666,48.0,12.0,4.0,16.0,655.0,1323446639.057,wnabellenincompletedossierscomplete,13500.0,185710,False,4475.107000112534
10789.0,START,910.0,79.39713333333333,13406.618366666667,65.0,11.0,4.0,15.0,692.0,1322233831.078,wnabellenincompletedossiersstart,42500.0,185759,False,1195.085000038147
10789.0,SCHEDULE,912.0,1.54865,13408.167016666666,66.0,11.0,4.0,15.0,692.0,1322233923.997,wvaliderenaanvraagschedule,42500.0,185759,False,1102.1660001277924
10789.0,COMPLETE,912.0,0.0417666666666666,13408.208783333332,67.0,11.0,4.0,15.0,692.0,1322233926.503,wnabellenincompletedossierscomplete,42500.0,185759,False,1099.6600000858307
10789.0,START,805.0,4031.861,13008.949366666666,17.0,11.0,4.0,13.0,692.0,1322227553.448,wnabellenoffertesstart,5000.0,185795,False,418218.2880001068
10789.0,COMPLETE,806.0,0.1444333333333333,13009.0938,18.0,11.0,4.0,13.0,692.0,1322227562.114,osentbackcomplete,5000.0,185795,False,418209.621999979
10789.0,SCHEDULE,806.0,0.0026,13009.0964,19.0,11.0,4.0,13.0,692.0,1322227562.27,wvaliderenaanvraagschedule,5000.0,185795,False,418209.4660000801
10789.0,COMPLETE,806.0,0.0329,13009.1293,20.0,11.0,4.0,13.0,692.0,1322227564.244,wnabellenoffertescomplete,5000.0,185795,False,418207.492000103
10789.0,START,806.0,4102.2476166666665,12694.490233333334,20.0,11.0,4.0,13.0,692.0,1322227584.029,wnabellenoffertesstart,5000.0,185903,False,419257.5789999962
10789.0,COMPLETE,806.0,0.1509333333333333,12694.641166666666,21.0,11.0,4.0,13.0,692.0,1322227593.085,osentbackcomplete,5000.0,185903,False,419248.5230000019
10789.0,SCHEDULE,806.0,0.0024333333333333,12694.6436,22.0,11.0,4.0,13.0,692.0,1322227593.231,wvaliderenaanvraagschedule,5000.0,185903,False,419248.37700009346
10789.0,COMPLETE,806.0,0.0182333333333333,12694.661833333334,23.0,11.0,4.0,13.0,692.0,1322227594.325,wnabellenoffertescomplete,5000.0,185903,False,419247.28299999237
10789.0,START,788.0,152.65566666666666,12662.180866666667,21.0,11.0,4.0,13.0,690.0,1322226489.283,wnabellenoffertesstart,50000.0,185921,False,1034757.4240000248
10789.0,COMPLETE,788.0,0.1922333333333333,12662.3731,22.0,11.0,4.0,13.0,690.0,1322226500.817,osentbackcomplete,50000.0,185921,False,1034745.8900001049
10789.0,SCHEDULE,788.0,0.0033833333333333,12662.376483333332,23.0,11.0,4.0,13.0,690.0,1322226501.02,wvaliderenaanvraagschedule,50000.0,185921,False,1034745.6870000362
10789.0,COMPLETE,788.0,0.0306,12662.407083333334,24.0,11.0,4.0,13.0,690.0,1322226502.856,wnabellenoffertescomplete,50000.0,185921,False,1034743.8510000706
10789.0,START,801.0,4091.66855,12458.9946,26.0,11.0,4.0,13.0,691.0,1322227270.572,wnabellenoffertesstart,5000.0,186023,False,527480.509000063
10789.0,COMPLETE,801.0,0.17565,12459.17025,27.0,11.0,4.0,13.0,691.0,1322227281.111,osentbackcomplete,5000.0,186023,False,527469.9700000286
10789.0,SCHEDULE,801.0,0.0026166666666666,12459.172866666666,28.0,11.0,4.0,13.0,691.0,1322227281.268,wvaliderenaanvraagschedule,5000.0,186023,False,527469.8130002022
10789.0,COMPLETE,801.0,0.0325166666666666,12459.205383333334,29.0,11.0,4.0,13.0,691.0,1322227283.219,wnabellenoffertescomplete,5000.0,186023,False,527467.8619999886
10789.0,START,915.0,0.26535,11818.10095,33.0,11.0,4.0,15.0,693.0,1322234151.051,wnabellenincompletedossiersstart,15000.0,186151,False,17148.09899997711
10789.0,SCHEDULE,916.0,0.5678666666666666,11818.668816666666,34.0,11.0,4.0,15.0,693.0,1322234185.123,wvaliderenaanvraagschedule,15000.0,186151,False,17114.027000188828
10789.0,COMPLETE,916.0,0.0312333333333333,11818.70005,35.0,11.0,4.0,15.0,693.0,1322234186.997,wnabellenincompletedossierscomplete,15000.0,186151,False,17112.15300011635
10789.0,START,1093.0,13.549916666666666,11995.65865,41.0,11.0,4.0,18.0,686.0,1322244804.513,wnabellenincompletedossiersstart,15000.0,186151,False,6494.637000083923
10789.0,SCHEDULE,1093.0,0.5746833333333333,11996.233333333334,42.0,11.0,4.0,18.0,686.0,1322244838.994,wvaliderenaanvraagschedule,15000.0,186151,False,6460.156000137329
10789.0,COMPLETE,1094.0,0.0367666666666666,11996.2701,43.0,11.0,4.0,18.0,686.0,1322244841.2,wnabellenincompletedossierscomplete,15000.0,186151,False,6457.950000047684
10789.0,START,718.0,2347.4469,21114.835266666665,26.0,12.0,4.0,11.0,691.0,1322827084.758,wnabellenoffertesstart,27000.0,186586,False,429513.75600004196
10789.0,COMPLETE,718.0,0.0840166666666666,21114.919283333333,27.0,12.0,4.0,11.0,691.0,1322827089.799,wnabellenoffertescomplete,27000.0,186586,False,429508.71499991417
10789.0,START,718.0,0.6038,21115.523083333333,28.0,12.0,4.0,11.0,691.0,1322827126.027,wnabellenoffertesstart,27000.0,186586,False,429472.48699998856
10789.0,COMPLETE,718.0,0.2144333333333333,21115.737516666668,29.0,12.0,4.0,11.0,691.0,1322827138.893,osentbackcomplete,27000.0,186586,False,429459.6210000515
10789.0,SCHEDULE,718.0,0.00475,21115.742266666668,30.0,12.0,4.0,11.0,691.0,1322827139.178,wvaliderenaanvraagschedule,27000.0,186586,False,429459.33599996567
10789.0,COMPLETE,719.0,0.0324666666666666,21115.77473333333,31.0,12.0,4.0,11.0,691.0,1322827141.126,wnabellenoffertescomplete,27000.0,186586,False,429457.38800001144
10789.0,START,630.0,761.3052333333334,40957.46375,76.0,12.0,4.0,10.0,689.0,1324031425.026,wnabellenincompletedossiersstart,15000.0,186757,False,256047.72600007057
10789.0,SCHEDULE,630.0,0.5188666666666667,40957.98261666667,77.0,12.0,4.0,10.0,688.0,1324031456.158,wvaliderenaanvraagschedule,15000.0,186757,False,256016.5940001011
10789.0,COMPLETE,630.0,0.03215,40958.01476666667,78.0,12.0,4.0,10.0,688.0,1324031458.087,wnabellenincompletedossierscomplete,15000.0,186757,False,256014.66500020027
10789.0,START,786.0,10082.222366666669,10164.914066666666,13.0,11.0,4.0,13.0,690.0,1322226377.878,wnabellenoffertesstart,25000.0,186914,False,456021.24799990654
10789.0,COMPLETE,786.0,0.2818,10165.195866666669,14.0,11.0,4.0,13.0,690.0,1322226394.786,osentbackcomplete,25000.0,186914,False,456004.33999991417
10789.0,SCHEDULE,786.0,0.0023,10165.198166666669,15.0,11.0,4.0,13.0,690.0,1322226394.924,wvaliderenaanvraagschedule,25000.0,186914,False,456004.2019999027
10789.0,COMPLETE,786.0,0.0315333333333333,10165.2297,16.0,11.0,4.0,13.0,690.0,1322226396.816,wnabellenoffertescomplete,25000.0,186914,False,456002.3099999428
10789.0,START,730.0,1184.96325,50290.36418333333,62.0,12.0,4.0,12.0,596.0,1324642237.866,wnabellenincompletedossiersstart,8000.0,186983,False,338967.9630000591
10789.0,SCHEDULE,730.0,0.3676666666666666,50290.73185,63.0,12.0,4.0,12.0,596.0,1324642259.926,wvaliderenaanvraagschedule,8000.0,186983,False,338945.90299987793
10789.0,COMPLETE,731.0,0.04105,50290.7729,64.0,12.0,4.0,12.0,596.0,1324642262.389,wnabellenincompletedossierscomplete,8000.0,186983,False,338943.4400000572
10789.0,START,726.0,5232.3552666666665,19986.82635,21.0,12.0,4.0,12.0,692.0,1322827612.304,wnabellenoffertesstart,5000.0,187004,False,359040.8150000572
10789.0,COMPLETE,727.0,0.2295,19987.05585,22.0,12.0,4.0,12.0,692.0,1322827626.074,osentbackcomplete,5000.0,187004,False,359027.0450000763
10789.0,SCHEDULE,727.0,0.00455,19987.0604,23.0,12.0,4.0,12.0,692.0,1322827626.347,wvaliderenaanvraagschedule,5000.0,187004,False,359026.7720000744
10789.0,COMPLETE,727.0,0.03275,19987.09315,24.0,12.0,4.0,12.0,692.0,1322827628.312,wnabellenoffertescomplete,5000.0,187004,False,359024.8069999218
10789.0,START,792.0,2379.8816,29782.52118333333,68.0,12.0,4.0,13.0,662.0,1323436377.779,wnabellenoffertesstart,6000.0,187190,False,614974.8199999332
10789.0,COMPLETE,793.0,0.2395166666666666,29782.7607,69.0,12.0,4.0,13.0,662.0,1323436392.15,osentbackcomplete,6000.0,187190,False,614960.4489998817
10789.0,SCHEDULE,793.0,0.003,29782.7637,70.0,12.0,4.0,13.0,662.0,1323436392.33,wvaliderenaanvraagschedule,6000.0,187190,False,614960.2690000534
10789.0,COMPLETE,793.0,0.02765,29782.79135,71.0,12.0,4.0,13.0,662.0,1323436393.989,wnabellenoffertescomplete,6000.0,187190,False,614958.6099998951
10789.0,START,790.0,8627.98765,9456.3696,35.0,11.0,4.0,13.0,689.0,1322226626.379,wnabellenoffertesstart,50000.0,187247,True,358610.49800014496
10789.0,COMPLETE,790.0,0.2903166666666666,9456.659916666667,36.0,11.0,4.0,13.0,689.0,1322226643.798,osentbackcomplete,50000.0,187247,True,358593.0789999962
10789.0,SCHEDULE,790.0,0.0035,9456.663416666666,37.0,11.0,4.0,13.0,689.0,1322226644.008,wvaliderenaanvraagschedule,50000.0,187247,True,358592.86900019646
10789.0,COMPLETE,790.0,0.0425,9456.705916666666,38.0,11.0,4.0,13.0,689.0,1322226646.558,wnabellenoffertescomplete,50000.0,187247,True,358590.3190000057
10789.0,START,807.0,8693.749716666667,8774.283666666666,13.0,11.0,4.0,13.0,692.0,1322227632.131,wnabellenoffertesstart,25000.0,187304,False,519983.2059998512
10789.0,COMPLETE,807.0,0.1798,8774.463466666666,14.0,11.0,4.0,13.0,692.0,1322227642.919,osentbackcomplete,25000.0,187304,False,519972.41799998283
10789.0,SCHEDULE,807.0,0.0023666666666666,8774.465833333334,15.0,11.0,4.0,13.0,692.0,1322227643.061,wvaliderenaanvraagschedule,25000.0,187304,False,519972.27599978447
10789.0,COMPLETE,807.0,0.0197666666666666,8774.4856,16.0,11.0,4.0,13.0,692.0,1322227644.247,wnabellenoffertescomplete,25000.0,187304,False,519971.08999991417
10789.0,START,807.0,8711.88515,8735.954533333334,20.0,11.0,4.0,13.0,692.0,1322227659.086,wnabellenoffertesstart,25000.0,187313,False,1036125.25
10789.0,COMPLETE,808.0,0.4342833333333333,8736.388816666667,21.0,11.0,4.0,13.0,692.0,1322227685.143,osentbackcomplete,25000.0,187313,False,1036099.1930000782
10789.0,SCHEDULE,808.0,0.0025,8736.391316666666,22.0,11.0,4.0,13.0,692.0,1322227685.293,wvaliderenaanvraagschedule,25000.0,187313,False,1036099.0429999828
10789.0,COMPLETE,808.0,0.0251166666666666,8736.416433333334,23.0,11.0,4.0,13.0,692.0,1322227686.8,wnabellenoffertescomplete,25000.0,187313,False,1036097.5360000134
10789.0,START,720.0,3996.358566666667,18549.4374,21.0,12.0,4.0,12.0,691.0,1322827235.602,wnabellenoffertesstart,15000.0,187352,False,348710.43300008774
10789.0,COMPLETE,721.0,0.4540833333333333,18549.891483333333,22.0,12.0,4.0,12.0,691.0,1322827262.847,osentbackcomplete,15000.0,187352,False,348683.1880002022
10789.0,SCHEDULE,721.0,0.0052833333333333,18549.896766666665,23.0,12.0,4.0,12.0,691.0,1322827263.164,wvaliderenaanvraagschedule,15000.0,187352,False,348682.8710000515
10789.0,COMPLETE,721.0,0.0436833333333333,18549.94045,24.0,12.0,4.0,12.0,691.0,1322827265.785,wnabellenoffertescomplete,15000.0,187352,False,348680.25
10789.0,START,792.0,8433.928216666667,8481.940316666667,15.0,11.0,4.0,13.0,690.0,1322226757.652,wnabellenoffertesstart,12000.0,187367,False,444949.96399998665
10789.0,COMPLETE,792.0,0.14775,8482.088066666667,16.0,11.0,4.0,13.0,690.0,1322226766.517,osentbackcomplete,12000.0,187367,False,444941.0989999771
10789.0,SCHEDULE,792.0,0.0023833333333333,8482.09045,17.0,11.0,4.0,13.0,690.0,1322226766.66,wvaliderenaanvraagschedule,12000.0,187367,False,444940.9559998512
10789.0,COMPLETE,792.0,0.0258333333333333,8482.116283333333,18.0,11.0,4.0,13.0,690.0,1322226768.21,wnabellenoffertescomplete,12000.0,187367,False,444939.4059998989
10789.0,START,803.0,8439.86275,8448.849366666667,13.0,11.0,4.0,13.0,692.0,1322227424.504,wnabellenoffertesstart,15000.0,187382,False,520358.08100008965
10789.0,COMPLETE,803.0,0.1845333333333333,8449.0339,14.0,11.0,4.0,13.0,692.0,1322227435.576,osentbackcomplete,15000.0,187382,False,520347.00900006294
10789.0,SCHEDULE,803.0,0.0214666666666666,8449.055366666667,15.0,11.0,4.0,13.0,692.0,1322227436.864,wvaliderenaanvraagschedule,15000.0,187382,False,520345.72099995613
10789.0,COMPLETE,803.0,0.0203333333333333,8449.0757,16.0,11.0,4.0,13.0,692.0,1322227438.084,wnabellenoffertescomplete,15000.0,187382,False,520344.5009999275
10789.0,START,791.0,8389.0978,8428.205283333333,15.0,11.0,4.0,13.0,689.0,1322226674.785,wnabellenoffertesstart,25000.0,187385,False,446884.7869999409
10789.0,COMPLETE,791.0,0.19515,8428.400433333334,16.0,11.0,4.0,13.0,689.0,1322226686.494,osentbackcomplete,25000.0,187385,False,446873.07800006866
10789.0,SCHEDULE,791.0,0.0032833333333333,8428.403716666666,17.0,11.0,4.0,13.0,689.0,1322226686.691,wvaliderenaanvraagschedule,25000.0,187385,False,446872.88100004196
10789.0,COMPLETE,791.0,0.0344833333333333,8428.4382,18.0,11.0,4.0,13.0,689.0,1322226688.76,wnabellenoffertescomplete,25000.0,187385,False,446870.81200003624
10789.0,START,724.0,5458.025833333333,15875.397833333333,17.0,12.0,4.0,12.0,691.0,1322827466.127,wnabellenoffertesstart,16750.0,187663,False,1045415.9210000038
10789.0,COMPLETE,724.0,0.2317833333333333,15875.629616666669,18.0,12.0,4.0,12.0,691.0,1322827480.034,osentbackcomplete,16750.0,187663,False,1045402.0140001774
10789.0,SCHEDULE,724.0,0.0046166666666666,15875.634233333334,19.0,12.0,4.0,12.0,691.0,1322827480.311,wvaliderenaanvraagschedule,16750.0,187663,False,1045401.7369999886
10789.0,COMPLETE,724.0,0.0215833333333333,15875.655816666667,20.0,12.0,4.0,12.0,691.0,1322827481.606,wnabellenoffertescomplete,16750.0,187663,False,1045400.4420001507
10789.0,START,787.0,5803.407633333333,5817.7265333333335,15.0,11.0,4.0,13.0,690.0,1322226442.653,wnabellenoffertesstart,5000.0,187678,False,337364.6939997673
10789.0,COMPLETE,787.0,0.3655833333333333,5818.092116666667,16.0,11.0,4.0,13.0,690.0,1322226464.588,osentbackcomplete,5000.0,187678,False,337342.7589998245
10789.0,SCHEDULE,787.0,0.0025833333333333,5818.0947,17.0,11.0,4.0,13.0,690.0,1322226464.743,wvaliderenaanvraagschedule,5000.0,187678,False,337342.60399985313
10789.0,COMPLETE,787.0,0.0195166666666666,5818.114216666667,18.0,11.0,4.0,13.0,690.0,1322226465.914,wnabellenoffertescomplete,5000.0,187678,False,337341.4329998493
10789.0,START,798.0,5302.4327,5633.964266666667,19.0,11.0,4.0,13.0,690.0,1322227115.027,wnabellenoffertesstart,10000.0,187795,False,456006.6289999485
10789.0,COMPLETE,798.0,0.1733666666666666,5634.137633333334,20.0,11.0,4.0,13.0,690.0,1322227125.429,osentbackcomplete,10000.0,187795,False,455996.2269999981
10789.0,SCHEDULE,798.0,0.0025666666666666,5634.1402,21.0,11.0,4.0,13.0,690.0,1322227125.583,wvaliderenaanvraagschedule,10000.0,187795,False,455996.0729999542
10789.0,COMPLETE,798.0,0.0300833333333333,5634.170283333333,22.0,11.0,4.0,13.0,690.0,1322227127.388,wnabellenoffertescomplete,10000.0,187795,False,455994.26799988747
10789.0,START,785.0,1029.0689666666667,15286.493933333331,40.0,12.0,4.0,13.0,694.0,1322831117.856,wnabellenincompletedossiersstart,15000.0,187921,False,6302.166000127792
10789.0,SCHEDULE,786.0,0.7987833333333333,15287.292716666669,41.0,12.0,4.0,13.0,694.0,1322831165.783,wvaliderenaanvraagschedule,15000.0,187921,False,6254.239000082016
10789.0,COMPLETE,786.0,0.04,15287.332716666666,42.0,12.0,4.0,13.0,694.0,1322831168.183,wnabellenincompletedossierscomplete,15000.0,187921,False,6251.838999986649
10789.0,START,686.0,938.9016,24398.5907,32.0,12.0,4.0,11.0,667.0,1323429999.95,wnabellenincompletedossiersstart,20000.0,188065,False,2984.7999999523163
10789.0,SCHEDULE,691.0,5.135483333333333,24403.72618333333,33.0,12.0,4.0,11.0,667.0,1323430308.079,wvaliderenaanvraagschedule,20000.0,188065,False,2676.6710000038147
10789.0,COMPLETE,691.0,0.0483666666666666,24403.77455,34.0,12.0,4.0,11.0,667.0,1323430310.981,wnabellenincompletedossierscomplete,20000.0,188065,False,2673.7690000534058
10789.0,START,597.0,1405.6800166666667,22945.73265,41.0,12.0,4.0,9.0,680.0,1323424629.891,wnabellenincompletedossiersstart,10000.0,188359,False,6533.65299987793
10789.0,SCHEDULE,598.0,1.1091333333333333,22946.841783333333,42.0,12.0,4.0,9.0,679.0,1323424696.439,wvaliderenaanvraagschedule,10000.0,188359,False,6467.1050000190735
10789.0,COMPLETE,598.0,0.0257833333333333,22946.867566666668,43.0,12.0,4.0,9.0,679.0,1323424697.986,wnabellenincompletedossierscomplete,10000.0,188359,False,6465.5579998493195
10789.0,START,793.0,1301.07935,22822.61826666667,22.0,12.0,4.0,13.0,662.0,1323436412.399,wnabellenoffertesstart,20000.0,188476,True,361080.46800017357
10789.0,COMPLETE,793.0,0.2413833333333333,22822.85965,23.0,12.0,4.0,13.0,662.0,1323436426.882,osentbackcomplete,20000.0,188476,True,361065.9850001335
10789.0,SCHEDULE,793.0,0.0023666666666666,22822.862016666662,24.0,12.0,4.0,13.0,662.0,1323436427.024,wvaliderenaanvraagschedule,20000.0,188476,True,361065.84300017357
10789.0,COMPLETE,793.0,0.02645,22822.888466666667,25.0,12.0,4.0,13.0,662.0,1323436428.611,wnabellenoffertescomplete,20000.0,188476,True,361064.25600004196
10789.0,START,874.0,200.2636,32823.908683333335,56.0,12.0,4.0,14.0,689.0,1324046054.554,wnabellenincompletedossiersstart,7000.0,188512,False,3999.3490002155304
10789.0,SCHEDULE,875.0,1.0691333333333333,32824.977816666666,57.0,12.0,4.0,14.0,689.0,1324046118.702,wvaliderenaanvraagschedule,7000.0,188512,False,3935.201000213623
10789.0,COMPLETE,875.0,0.0274,32825.005216666665,58.0,12.0,4.0,14.0,689.0,1324046120.346,wnabellenincompletedossierscomplete,7000.0,188512,False,3933.5570001602173
10789.0,START,682.0,1211.2938333333334,41741.0406,66.0,12.0,4.0,11.0,595.0,1324639347.46,wnabellenincompletedossiersstart,5000.0,188663,False,7996.478999853134
10789.0,COMPLETE,683.0,1.5058833333333332,41742.54648333333,67.0,12.0,4.0,11.0,595.0,1324639437.813,osentbackcomplete,5000.0,188663,False,7906.125999927521
10789.0,SCHEDULE,683.0,0.0040333333333333,41742.55051666667,68.0,12.0,4.0,11.0,595.0,1324639438.055,wvaliderenaanvraagschedule,5000.0,188663,False,7905.883999824524
10789.0,COMPLETE,683.0,0.0208333333333333,41742.57135,69.0,12.0,4.0,11.0,595.0,1324639439.305,wnabellenincompletedossierscomplete,5000.0,188663,False,7904.633999824524
10789.0,START,807.0,22.097183333333334,41866.47628333333,75.0,12.0,4.0,13.0,592.0,1324646873.601,wnabellenincompletedossiersstart,5000.0,188663,False,470.33799982070923
10789.0,COMPLETE,808.0,0.4868666666666666,41866.96315,76.0,12.0,4.0,13.0,591.0,1324646902.813,wnabellenincompletedossierscomplete,5000.0,188663,False,441.12599992752075
10789.0,START,631.0,813.1980166666667,29990.986,40.0,12.0,4.0,10.0,688.0,1324031467.628,wnabellenincompletedossiersstart,5000.0,188962,False,3654.1129999160767
10789.0,SCHEDULE,631.0,0.6685833333333333,29991.654583333333,41.0,12.0,4.0,10.0,688.0,1324031507.743,wvaliderenaanvraagschedule,5000.0,188962,False,3613.99799990654
10789.0,COMPLETE,631.0,0.0314333333333333,29991.686016666667,42.0,12.0,4.0,10.0,688.0,1324031509.629,wnabellenincompletedossierscomplete,5000.0,188962,False,3612.111999988556
10789.0,START,721.0,9839.464716666667,9874.0872,13.0,12.0,4.0,12.0,691.0,1322827284.925,wnabellenoffertesstart,5000.0,188977,False,361739.06599998474
10789.0,COMPLETE,721.0,0.1834833333333333,9874.270683333334,14.0,12.0,4.0,12.0,691.0,1322827295.934,osentbackcomplete,5000.0,188977,False,361728.0569999218
10789.0,SCHEDULE,721.0,0.0147666666666666,9874.28545,15.0,12.0,4.0,12.0,691.0,1322827296.82,wvaliderenaanvraagschedule,5000.0,188977,False,361727.1710000038
10789.0,COMPLETE,721.0,0.0242,9874.30965,16.0,12.0,4.0,12.0,691.0,1322827298.272,wnabellenoffertescomplete,5000.0,188977,False,361725.7189998627
10789.0,START,723.0,9513.456833333334,9717.819266666667,17.0,12.0,4.0,12.0,691.0,1322827400.561,wnabellenoffertesstart,22000.0,189016,False,343761.27199983597
10789.0,COMPLETE,723.0,0.2444666666666666,9718.063733333332,18.0,12.0,4.0,12.0,691.0,1322827415.229,osentbackcomplete,22000.0,189016,False,343746.60399985313
10789.0,SCHEDULE,723.0,0.0046,9718.068333333333,19.0,12.0,4.0,12.0,691.0,1322827415.505,wvaliderenaanvraagschedule,22000.0,189016,False,343746.32799983025
10789.0,COMPLETE,723.0,0.0311833333333333,9718.099516666667,20.0,12.0,4.0,12.0,691.0,1322827417.376,wnabellenoffertescomplete,22000.0,189016,False,343744.45700001717
10789.0,START,725.0,2645.5940333333333,9503.230383333334,21.0,12.0,4.0,12.0,692.0,1322827524.84,wnabellenoffertesstart,7500.0,189085,True,355945.34600019455
10789.0,COMPLETE,725.0,0.22325,9503.453633333333,22.0,12.0,4.0,12.0,692.0,1322827538.235,osentbackcomplete,7500.0,189085,True,355931.9510002136
10789.0,SCHEDULE,725.0,0.00525,9503.458883333333,23.0,12.0,4.0,12.0,692.0,1322827538.55,wvaliderenaanvraagschedule,7500.0,189085,True,355931.6360001564
10789.0,COMPLETE,725.0,0.01865,9503.477533333333,24.0,12.0,4.0,12.0,692.0,1322827539.669,wnabellenoffertescomplete,7500.0,189085,True,355930.51700019836
10789.0,START,724.0,8423.74315,8543.035233333334,13.0,12.0,4.0,12.0,691.0,1322827440.186,wnabellenoffertesstart,20000.0,189169,False,361377.512999773
10789.0,COMPLETE,724.0,0.1955,8543.230733333334,14.0,12.0,4.0,12.0,691.0,1322827451.916,osentbackcomplete,20000.0,189169,False,361365.78299999237
10789.0,SCHEDULE,724.0,0.0044833333333333,8543.235216666666,15.0,12.0,4.0,12.0,691.0,1322827452.185,wvaliderenaanvraagschedule,20000.0,189169,False,361365.51399993896
10789.0,COMPLETE,724.0,0.0198833333333333,8543.2551,16.0,12.0,4.0,12.0,691.0,1322827453.378,wnabellenoffertescomplete,20000.0,189169,False,361364.32099986076
10789.0,START,1030.0,5651.577916666667,36058.15325,44.0,12.0,4.0,17.0,586.0,1324660216.139,wnabellenoffertesstart,25000.0,189562,False,1538216.85800004
10789.0,COMPLETE,1033.0,3.1479666666666666,36061.30121666667,45.0,12.0,4.0,17.0,586.0,1324660405.017,wnabellenoffertescomplete,25000.0,189562,False,1538027.980000019
10789.0,START,1036.0,3.176816666666667,36064.47803333333,46.0,12.0,4.0,17.0,587.0,1324660595.626,wnabellenoffertesstart,25000.0,189562,False,1537837.3710000515
10789.0,COMPLETE,1039.0,2.9835333333333334,36067.461566666665,47.0,12.0,4.0,17.0,587.0,1324660774.638,wnabellenoffertescomplete,25000.0,189562,False,1537658.3589999676
10789.0,START,1039.0,0.2893,36067.75086666667,48.0,12.0,4.0,17.0,587.0,1324660791.996,wnabellenoffertesstart,25000.0,189562,False,1537641.0009999275
10789.0,COMPLETE,1040.0,0.0,36068.48735,49.0,12.0,4.0,17.0,587.0,1324660836.185,ocancelledcomplete,25000.0,189562,False,1537596.8120000362
10789.0,COMPLETE,1040.0,0.7364833333333334,36068.48735,50.0,12.0,4.0,17.0,587.0,1324660836.185,oselectedcomplete,25000.0,189562,False,1537596.8120000362
