Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560852;False;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_090\\complete;560852;False;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560852;False;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560852;False;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560852;True;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560852;True;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560852;EMPTY;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560852;False;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560852;False;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560852;EMPTY;560752;2014-07-28 08:00:00;0.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560852;EMPTY;560752;2014-07-28 08:00:00;4320.0;7;0;8;7482975.0;259200.0
560852;-583.7775;9955780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560752;EMPTY;560752;2014-07-25 08:00:00;0.0;7;4;8;7742175.0;0.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560431;EMPTY;560752;2014-08-06 17:35:43;575.7166666669999;8;2;17;0.0;120943.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_011\\complete;560431;False;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_020\\complete;560431;False;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;02_DRZ_010\\complete;560431;False;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;04_BPT_005\\complete;560431;True;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560431;True;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_090\\complete;560431;False;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560431;False;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_180\\complete;560431;False;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560431;EMPTY;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015\\complete;560431;EMPTY;560752;2014-08-06 08:00:00;0.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_061\\complete;560431;EMPTY;560752;2014-08-06 08:00:00;1440.0;8;2;8;34543.0;86400.0
560431;0.0;10003250;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_010\\complete;560752;EMPTY;560752;2014-08-05 08:00:00;0.0;8;1;8;120943.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560431;EMPTY;560752;2014-08-14 20:00:38;720.633333333;8;3;20;0.0;43238.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_011\\complete;560431;False;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_020\\complete;560431;False;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;02_DRZ_010\\complete;560431;False;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;04_BPT_005\\complete;560431;True;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560431;True;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_090\\complete;560431;False;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560431;False;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_180\\complete;560431;False;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015\\complete;560431;EMPTY;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_010\\complete;560752;EMPTY;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560431;EMPTY;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;0.0;10044776;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_061\\complete;560431;EMPTY;560752;2014-08-14 08:00:00;0.0;8;3;8;43238.0;0.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;0.0;1123200.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;0.0;1123200.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_515\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;707.5333333330001;9;2;8;0.0;1123200.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;0.0;1123200.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;0.0;1123200.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560431;EMPTY;560781;2014-09-09 20:12:28;732.4666666669999;9;1;20;42452.0;1080748.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;08_AWB45_005\\complete;560431;True;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_375\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_500\\complete;560431;42;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560431;True;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;11_AH_II_010\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_495\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_195\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_250_0\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;13_CRD_010\\complete;560431;False;560781;2014-09-09 08:00:00;7958.7;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_380\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_491\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_430\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_480\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;09_AH_I_010\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_330\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_494a\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_200\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;1036800.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560431;EMPTY;560781;2014-09-03 19:21:18;681.3;9;2;19;563922.0;559278.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560431;True;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_090\\complete;560431;False;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_020\\complete;560431;False;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;02_DRZ_010\\complete;560431;False;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;04_BPT_005\\complete;560431;True;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_061\\complete;560431;EMPTY;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_011\\complete;560431;False;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560431;False;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_180\\complete;560431;False;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015\\complete;560431;EMPTY;560781;2014-09-03 08:00:00;0.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560431;EMPTY;560781;2014-09-03 08:00:00;8640.0;9;2;8;604800.0;518400.0
560431;64.4895;10160707;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_010\\complete;560431;EMPTY;560781;2014-08-28 08:00:00;0.0;8;3;8;1123200.0;0.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560431;EMPTY;560781;2014-09-10 18:04:21;604.35;9;2;18;0.0;554661.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_515\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;36261.0;518400.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;36261.0;518400.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;880.083333333;9;2;8;36261.0;518400.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;36261.0;518400.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;36261.0;518400.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560431;EMPTY;560781;2014-09-09 17:19:55;559.916666667;9;1;17;89066.0;465595.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560431;True;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_375\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_195\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_500\\complete;560431;42;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_491\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_495\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_480\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_430\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;11_AH_II_010\\complete;560431;False;560781;2014-09-09 08:00:00;5185.33333333;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_494a\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_200\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_250_0\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;08_AWB45_005\\complete;560431;True;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;09_AH_I_010\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_380\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;13_CRD_010\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_330\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;122661.0;432000.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560431;EMPTY;560781;2014-09-05 17:34:40;574.666666667;9;4;17;433781.0;120880.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560431;EMPTY;560781;2014-09-05 08:00:00;0.0;9;4;8;468261.0;86400.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_180\\complete;560431;False;560781;2014-09-05 08:00:00;0.0;9;4;8;468261.0;86400.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560431;False;560781;2014-09-05 08:00:00;0.0;9;4;8;468261.0;86400.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_090\\complete;560431;False;560781;2014-09-05 08:00:00;1440.0;9;4;8;468261.0;86400.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560431;True;560781;2014-09-04 08:00:00;0.0;9;3;8;554661.0;0.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;02_DRZ_010\\complete;560431;False;560781;2014-09-04 08:00:00;0.0;9;3;8;554661.0;0.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;04_BPT_005\\complete;560431;True;560781;2014-09-04 08:00:00;0.0;9;3;8;554661.0;0.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_020\\complete;560431;False;560781;2014-09-04 08:00:00;0.0;9;3;8;554661.0;0.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_010\\complete;560431;EMPTY;560781;2014-09-04 08:00:00;0.0;9;3;8;554661.0;0.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_061\\complete;560431;EMPTY;560781;2014-09-04 08:00:00;0.0;9;3;8;554661.0;0.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015\\complete;560431;EMPTY;560781;2014-09-04 08:00:00;0.0;9;3;8;554661.0;0.0
560431;64.4895;10169159;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_011\\complete;560431;False;560781;2014-09-04 08:00:00;0.0;9;3;8;554661.0;0.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_515\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;0.0;518400.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;0.0;518400.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;853.4666666669999;9;2;8;0.0;518400.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;0.0;518400.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560431;EMPTY;560781;2014-09-10 08:00:00;0.0;9;2;8;0.0;518400.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560431;EMPTY;560781;2014-09-09 17:46:32;586.5333333330001;9;1;17;51208.0;467192.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_495\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_494a\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560431;True;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_200\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;08_AWB45_005\\complete;560431;True;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;13_CRD_010\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_491\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_375\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_250_0\\complete;560431;False;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
560431;64.4895;10169883;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_195\\complete;560431;EMPTY;560781;2014-09-09 08:00:00;0.0;9;1;8;86400.0;432000.0
