Case ID;Resource;customer;org.resource;product;responsible_section;seriousness;service_level;service_type;support_section;workgroup;Complete Timestamp;remtime;elapsed;Activity;open_cases
3984;Value1;Value28;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-09-19 11:38:09;1549289;0;Asss;33
3984;Value13;Value28;Value13;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-09-21 07:31:23;1391295;157994;Tict;36
3984;Value13;Value28;Value13;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-10-07 09:59:38;0;1549289;Rslt;32
3985;Value9;Value97;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-22 16:14:10;80295;0;Asss;25
3985;Value13;Value97;Value13;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-23 14:32:16;9;80286;Tict;24
3985;Value13;Value97;Value13;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-23 14:32:25;0;80295;Rslt;23
3986;Value1;Value28;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-05 08:50:29;2452;0;Asss;16
3986;Value1;Value28;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-05 08:50:45;2436;16;Tict;16
3986;Value4;Value28;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-05 09:31:21;0;2452;Rslt;16
3987;Value1;Value8;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-09-21 14:23:23;65217;0;Asss;37
3987;Value1;Value8;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-09-22 07:21:33;4127;61090;Asss;40
3987;Value1;Value8;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-09-22 08:30:10;10;65207;Tict;43
3987;Value1;Value8;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-09-22 08:30:20;0;65217;Rslt;42
3988;Value8;Value22;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-22 06:43:20;8771;0;Asss;18
3988;Value8;Value22;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-22 06:43:59;8732;39;Asss;18
3988;Value8;Value22;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-22 09:06:02;209;8562;Tict;21
3988;Value8;Value22;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-22 09:09:31;0;8771;Rslt;20
3989;Value4;Value49;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-12 15:46:38;56296;0;Asss;45
3989;Value4;Value49;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-12 15:59:28;55526;770;Tict;45
3989;Value4;Value49;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-13 07:24:54;0;56296;Rslt;45
3990;Value9;Value140;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-16 13:49:34;3983;0;Asss;16
3990;Value9;Value140;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-16 14:55:33;24;3959;Tict;16
3990;Value9;Value140;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-16 14:55:57;0;3983;Rslt;15
3991;Value9;Value88;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-12-14 10:51:17;256818;0;Asss;21
3991;Value2;Value88;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-12-17 10:10:03;92;256726;Tict;24
3991;Value2;Value88;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-12-17 10:11:35;0;256818;Rslt;23
3995;Value13;Value318;Value13;Value2;Value1;Value4;Value2;Value1;Value1;Value1;2012-02-16 09:45:32;2045;0;Asss;21
3995;Value13;Value318;Value13;Value2;Value1;Value4;Value2;Value1;Value1;Value1;2012-02-16 09:45:41;2036;9;Tict;21
3995;Value13;Value318;Value13;Value2;Value1;Value4;Value2;Value1;Value1;Value1;2012-02-16 09:46:23;1994;51;Wait;21
3995;Value13;Value318;Value13;Value2;Value1;Value4;Value2;Value1;Value1;Value1;2012-02-16 10:19:37;0;2045;Rslt;20
3996;Value8;Value42;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-06 06:55:49;3591;0;Asss;17
3996;Value8;Value42;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-06 06:56:02;3578;13;Tict;17
3996;Value8;Value42;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-06 07:55:40;0;3591;Rslt;16
3997;Value2;Value97;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-11-17 10:26:41;999;0;Asss;19
3997;Value2;Value97;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-11-17 10:37:59;321;678;Tict;19
3997;Value2;Value97;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-11-17 10:43:20;0;999;Rslt;18
3998;Value1;Value224;Value1;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-12-23 09:46:09;19389;0;Asss;25
3998;Value9;Value224;Value9;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-12-23 14:42:01;1637;17752;Tict;25
3998;Value9;Value224;Value9;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-12-23 15:09:18;0;19389;Rslt;24
3999;Value2;Value53;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-20 10:18:12;247694;0;Asss;35
3999;Value2;Value53;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-20 10:18:21;247685;9;Tict;35
3999;Value2;Value53;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-23 07:06:26;0;247694;Rslt;36
4000;Value4;Value9;Value4;Value2;Value1;Value4;Value2;Value2;Value1;Value2;2011-12-01 07:13:46;21310;0;Asss;40
4000;Value6;Value9;Value6;Value2;Value1;Value4;Value2;Value2;Value1;Value2;2011-12-01 07:24:02;20694;616;Tict;40
4000;Value6;Value9;Value6;Value2;Value1;Value4;Value2;Value2;Value1;Value2;2011-12-01 13:08:56;0;21310;Rslt;38
4001;Value1;Value99;Value1;Value14;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-26 12:02:41;68401;0;Asss;38
4001;Value10;Value99;Value10;Value14;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-26 12:05:24;68238;163;Tict;38
4001;Value4;Value99;Value4;Value14;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-27 07:02:42;0;68401;Rslt;36
4002;Value9;Value377;Value9;Value3;Value1;Value2;Value1;Value1;Value1;Value1;2011-07-21 12:44:42;1298344;0;Asss;13
4002;Value2;Value377;Value2;Value3;Value1;Value2;Value1;Value1;Value1;Value1;2011-08-03 06:18:24;198322;1100022;Tict;25
4002;Value2;Value377;Value2;Value3;Value1;Value2;Value1;Value1;Value1;Value1;2011-08-05 13:23:46;0;1298344;Rslt;20
4003;Value14;Value8;Value14;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-01-20 10:14:36;1046966;0;Asss;39
4003;Value14;Value8;Value14;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-02-01 10:25:42;9500;1037466;Asss;28
4003;Value14;Value8;Value14;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-02-01 10:26:01;9481;1037485;Tict;28
4003;Value16;Value8;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2011-02-01 13:04:02;0;1046966;Rslt;27
4005;Value1;Value22;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-14 06:59:52;1213136;0;Asss;22
4005;Value9;Value22;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-26 12:33:27;156321;1056815;Tict;36
4005;Value9;Value22;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-27 12:34:48;69840;1143296;Wait;40
4005;Value9;Value22;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-28 07:58:48;0;1213136;Rslt;37
4007;Value1;Value110;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-25 06:13:03;350832;0;Asss;33
4007;Value9;Value110;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-25 12:19:52;328823;22009;Tict;26
4007;Value9;Value110;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-28 07:35:02;86713;264119;Wait;26
4007;Value9;Value110;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-29 07:40:15;0;350832;Rslt;29
4008;Value2;Value162;Value2;Value3;Value4;Value2;Value3;Value1;Value3;Value1;2010-04-02 11:37:23;2254561;0;Asss;26
4008;Value2;Value162;Value2;Value3;Value4;Value2;Value3;Value1;Value3;Value1;2010-04-27 07:07:43;110741;2143820;Tict;40
4008;Value2;Value162;Value2;Value3;Value4;Value2;Value3;Value1;Value3;Value1;2010-04-27 07:45:55;108449;2146112;Wait;41
4008;Value2;Value162;Value2;Value3;Value4;Value2;Value3;Value1;Value3;Value1;2010-04-28 13:45:48;456;2254105;Tict;45
4008;Value2;Value162;Value2;Value3;Value4;Value2;Value3;Value1;Value3;Value1;2010-04-28 13:53:24;0;2254561;Rslt;44
4010;Value1;Value11;Value1;Value4;Value1;Value4;Value2;Value1;Value1;Value1;2012-04-02 06:25:01;21091;0;Asss;25
4010;Value13;Value11;Value13;Value4;Value1;Value4;Value2;Value1;Value1;Value1;2012-04-02 06:29:58;20794;297;Tict;25
4010;Value1;Value11;Value1;Value4;Value1;Value4;Value2;Value1;Value1;Value1;2012-04-02 12:16:30;2;21089;Rslt;27
4010;Value1;Value11;Value1;Value4;Value1;Value4;Value2;Value1;Value1;Value1;2012-04-02 12:16:32;0;21091;Rslt;26
4011;Value6;Value9;Value6;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-07-28 08:14:22;2778006;0;Asss;17
4011;Value2;Value9;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-03 09:25:36;2255332;522674;Tict;22
4011;Value13;Value9;Value13;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-29 11:54:28;0;2778006;Rslt;10
4013;Value1;Value16;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-17 13:28:07;512375;0;Asss;29
4013;Value1;Value16;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-22 12:37:35;83407;428968;Tict;34
4013;Value1;Value16;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-23 11:47:42;0;512375;Rslt;31
4014;Value8;Value63;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-28 14:19:26;5087;0;Asss;30
4014;Value14;Value63;Value14;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-28 15:43:57;16;5071;Tict;30
4014;Value14;Value63;Value14;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-28 15:44:13;0;5087;Rslt;29
4015;Value4;Value146;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-02 07:30:42;175166;0;Asss;30
4015;Value4;Value146;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-02 09:41:41;167307;7859;Tict;27
4015;Value4;Value146;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-04 08:10:08;0;175166;Rslt;28
4016;Value13;Value73;Value13;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2011-01-11 14:01:42;1994060;0;Asss;52
4016;Value8;Value73;Value8;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2011-01-17 15:53:50;1468932;525128;Tict;46
4016;Value8;Value73;Value8;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2011-02-03 15:56:02;0;1994060;Rslt;35
4018;Value1;Value97;Value1;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-10-27 13:55:23;1047393;0;Inst;33
4018;Value1;Value97;Value1;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-10-27 13:55:40;1047376;17;Asss;33
4018;Value2;Value97;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-11-02 08:03:09;546527;500866;Tict;33
4018;Value2;Value97;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-11-08 15:51:56;0;1047393;Rslt;24
4020;Value8;Value22;Value8;Value13;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-23 12:12:36;8243;0;Asss;22
4020;Value8;Value22;Value8;Value13;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-23 12:12:53;8226;17;Tict;22
4020;Value8;Value22;Value8;Value13;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-23 14:29:59;0;8243;Rslt;21
4021;Value8;Value66;Value8;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-04-14 07:09:20;1346;0;Asss;22
4021;Value9;Value66;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-04-14 07:31:09;37;1309;Tict;23
4021;Value9;Value66;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-04-14 07:31:46;0;1346;Rslt;22
4023;Value4;Value125;Value4;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-14 12:11:11;352874;0;Asss;35
4023;Value13;Value125;Value13;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-14 15:39:56;340349;12525;Tict;35
4023;Value13;Value125;Value13;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-18 14:12:25;0;352874;Rslt;42
4024;Value9;Value97;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-16 08:23:13;2044;0;Asss;15
4024;Value9;Value97;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-16 08:31:00;1577;467;Tict;15
4024;Value9;Value97;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-16 08:57:17;0;2044;Rslt;14
4027;Value1;Value138;Value1;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2012-07-17 14:31:35;57969;0;Asss;26
4027;Value1;Value138;Value1;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2012-07-17 14:31:50;57954;15;Tict;26
4027;Value4;Value138;Value4;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2012-07-18 06:37:44;0;57969;Rslt;26
4028;Value1;Value230;Value1;Value12;Value1;Value2;Value2;Value1;Value1;Value1;2011-11-03 15:51:30;2150330;0;Asss;27
4028;Value13;Value230;Value13;Value12;Value1;Value2;Value2;Value1;Value1;Value1;2011-11-07 10:47:37;1822963;327367;Tict;29
4028;Value13;Value230;Value13;Value12;Value1;Value2;Value2;Value1;Value1;Value1;2011-11-18 08:30:26;880794;1269536;Wait;41
4028;Value13;Value230;Value13;Value12;Value1;Value2;Value2;Value1;Value1;Value1;2011-11-28 13:10:20;0;2150330;Rslt;37
4029;Value1;Value310;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-06-14 14:56:12;2241786;0;Asss;40
4029;Value13;Value310;Value13;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-06-20 06:32:40;1753598;488188;Tict;30
4029;Value1;Value310;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-07-10 13:39:18;0;2241786;Rslt;24
4030;Value1;Value92;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-08-03 11:03:04;1320;0;Asss;50
4030;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-08-03 11:23:20;104;1216;Tict;50
4030;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-08-03 11:25:04;0;1320;Rslt;49
4033;Value19;Value100;Value19;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-09-13 13:53:41;780705;0;Asss;14
4033;Value11;Value100;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-09-22 14:43:05;141;780564;Tict;11
4033;Value11;Value100;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-09-22 14:45:26;0;780705;Rslt;10
4034;Value1;Value9;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-11 09:39:34;3530478;0;Asss;24
4034;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-11 11:54:26;3522386;8092;Tict;24
4034;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-13 15:12:56;3337676;192802;Wait;19
4034;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-08-21 06:20:52;0;3530478;Rslt;26
4035;Value8;Value226;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-05-24 13:38:40;684468;0;Asss;20
4035;Value8;Value226;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-05-24 13:39:29;684419;49;Tict;20
4035;Value8;Value226;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-06-01 11:46:28;0;684468;Rslt;23
4036;Value2;Value9;Value2;Value3;Value1;Value1;Value3;Value1;Value1;Value1;2010-10-12 12:02:38;2406307;0;Asss;13
4036;Value2;Value9;Value2;Value3;Value1;Value1;Value3;Value1;Value1;Value1;2010-10-12 12:02:57;2406288;19;Tict;13
4036;Value2;Value9;Value2;Value3;Value1;Value1;Value3;Value1;Value1;Value1;2010-11-09 07:27:45;0;2406307;Rslt;19
4037;Value13;Value13;Value13;Value1;Value1;Value4;Value3;Value1;Value1;Value1;2012-07-31 08:16:25;25;0;Asss;49
4037;Value13;Value13;Value13;Value1;Value1;Value4;Value3;Value1;Value1;Value1;2012-07-31 08:16:36;14;11;Tict;49
4037;Value13;Value13;Value13;Value1;Value1;Value4;Value3;Value1;Value1;Value1;2012-07-31 08:16:50;0;25;Rslt;48
4038;Value15;Value142;Value15;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-20 09:39:28;2949840;0;Asss;42
4038;Value9;Value142;Value9;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-04 07:49:42;1660426;1289414;Tict;34
4038;Value9;Value142;Value9;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-07 12:34:18;1384150;1565690;Wait;32
4038;Value9;Value142;Value9;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-23 09:33:20;12608;2937232;Tict;27
4038;Value9;Value142;Value9;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-23 13:03:28;0;2949840;Rslt;26
4039;Value4;Value183;Value4;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-02 09:06:55;874882;0;Asss;44
4039;Value4;Value183;Value4;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-09 07:08:55;277162;597720;Tict;37
4039;Value4;Value183;Value4;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-12 12:08:17;0;874882;Rslt;34
4040;Value9;Value331;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-05-27 08:45:01;336678;0;Asss;29
4040;Value9;Value331;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-05-27 08:49:56;336383;295;Tict;29
4040;Value9;Value331;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-05-27 08:50:10;336369;309;Wait;29
4040;Value9;Value331;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-05-31 06:13:23;176;336502;Tict;28
4040;Value9;Value331;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-05-31 06:16:19;0;336678;Rslt;27
4041;Value1;Value113;Value1;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-11 06:31:35;20110;0;Asss;22
4041;Value2;Value113;Value2;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-11 07:06:45;18000;2110;Tict;21
4041;Value2;Value113;Value2;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-11 12:06:45;0;20110;Rslt;23
4042;Value4;Value11;Value4;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-03 09:48:29;11;0;Asss;28
4042;Value4;Value11;Value4;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-03 09:48:40;0;11;Rslt;27
4043;Value2;Value203;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-04 07:59:42;690543;0;Asss;24
4043;Value7;Value203;Value7;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-12 07:48:13;32;690511;Tict;20
4043;Value7;Value203;Value7;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-12 07:48:45;0;690543;Rslt;19
4045;Value7;Value86;Value7;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-09-09 12:52:41;322401;0;Asss;14
4045;Value2;Value86;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-09-10 14:17:16;230926;91475;Tict;17
4045;Value2;Value86;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-09-13 06:26:02;0;322401;Rslt;16
4046;Value1;Value73;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-03-12 10:01:53;87028;0;Asss;22
4046;Value1;Value73;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-03-12 10:02:03;87018;10;Tict;22
4046;Value1;Value73;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-03-13 10:12:21;0;87028;Rslt;24
4047;Value11;Value9;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2010-11-08 14:58:27;215;0;Inst;19
4047;Value11;Value9;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2010-11-08 14:58:58;184;31;Asss;19
4047;Value11;Value9;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2010-11-08 15:01:55;7;208;Tict;19
4047;Value11;Value9;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value1;2010-11-08 15:02:02;0;215;Rslt;18
4049;Value9;Value126;Value9;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2011-07-04 13:08:11;348078;0;Asss;25
4049;Value12;Value126;Value12;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2011-07-08 06:28:19;26470;321608;Tict;19
4049;Value12;Value126;Value12;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2011-07-08 06:36:02;26007;322071;Wait;19
4049;Value9;Value126;Value9;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2011-07-08 13:48:50;39;348039;Tict;21
4049;Value9;Value126;Value9;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2011-07-08 13:49:29;0;348078;Rslt;20
4050;Value2;Value239;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-11 13:43:24;9022;0;Asss;22
4050;Value2;Value239;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-11 13:43:44;9002;20;Asss;22
4050;Value2;Value239;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-11 13:43:53;8993;29;Tict;22
4050;Value2;Value239;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-11-11 16:13:46;0;9022;Rslt;20
4051;Value13;Value16;Value13;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-19 14:09:30;327911;0;Asss;31
4051;Value13;Value16;Value13;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-19 14:09:40;327901;10;Tict;31
4051;Value13;Value16;Value13;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-23 09:14:41;0;327911;Rslt;35
4052;Value1;Value97;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-30 09:14:07;1224863;0;Asss;24
4052;Value4;Value97;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-02 08:04:23;969847;255016;Tict;26
4052;Value4;Value97;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-13 13:28:30;0;1224863;Rslt;42
4053;Value13;Value100;Value13;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-25 14:31:35;56514;0;Asss;43
4053;Value4;Value100;Value4;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-25 14:52:58;55231;1283;Asss;45
4053;Value6;Value100;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-26 06:00:25;784;55730;Tict;45
4053;Value6;Value100;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-07-26 06:13:29;0;56514;Rslt;45
4054;Value4;Value333;Value4;Value2;Value1;Value1;Value3;Value1;Value1;Value1;2012-08-09 15:03:00;75125;0;Asss;40
4054;Value4;Value333;Value4;Value2;Value1;Value1;Value3;Value1;Value1;Value1;2012-08-10 09:35:24;8381;66744;Tict;39
4054;Value4;Value333;Value4;Value2;Value1;Value1;Value3;Value1;Value1;Value1;2012-08-10 11:55:05;0;75125;Rslt;38
4055;Value1;Value104;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-05-17 08:56:43;94461;0;Asss;27
4055;Value4;Value104;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-05-17 11:38:00;84784;9677;Tict;28
4055;Value4;Value104;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-05-18 11:11:04;0;94461;Rslt;31
4056;Value2;Value121;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-02-14 14:09:55;35;0;Asss;24
4056;Value2;Value121;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-02-14 14:10:30;0;35;Rslt;23
4057;Value13;Value17;Value13;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-17 13:32:51;113;0;Asss;21
4057;Value13;Value17;Value13;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-17 13:33:01;103;10;Tict;21
4057;Value13;Value17;Value13;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-17 13:34:44;0;113;Rslt;20
4058;Value13;Value186;Value13;Value2;Value1;Value2;Value3;Value1;Value1;Value1;2011-09-13 12:51:01;1983144;0;Asss;20
4058;Value9;Value186;Value9;Value2;Value1;Value2;Value3;Value1;Value1;Value1;2011-09-28 09:25:54;699451;1283693;Tict;38
4058;Value9;Value186;Value9;Value2;Value1;Value2;Value3;Value1;Value1;Value1;2011-10-06 11:27:11;974;1982170;Wait;37
4058;Value2;Value186;Value2;Value2;Value1;Value2;Value3;Value1;Value1;Value1;2011-10-06 11:43:25;0;1983144;Rslt;36
4060;Value4;Value5;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-16 09:11:45;3631333;0;Asss;19
4060;Value4;Value5;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-16 09:12:30;3631288;45;Tict;19
4060;Value4;Value5;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-17 13:05:41;3530897;100436;Wait;26
4060;Value4;Value5;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-08-27 09:53:58;0;3631333;Rslt;13
4061;Value1;Value22;Value1;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-18 11:02:20;417891;0;Asss;33
4061;Value1;Value22;Value1;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-18 11:02:34;417877;14;Tict;33
4061;Value1;Value22;Value1;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-23 07:07:11;0;417891;Rslt;39
4062;Value19;Value155;Value19;Value3;Value1;Value1;Value2;Value1;Value1;Value2;2010-07-23 07:59:35;606711;0;Asss;31
