Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_820\\complete;560454;EMPTY;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560454;42;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560454;False;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_775\\complete;560454;EMPTY;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560454;EMPTY;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;560454;False;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560454;EMPTY;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_814\\complete;560454;EMPTY;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560454;EMPTY;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_811\\complete;560454;EMPTY;560454;2014-11-04 09:00:00;0.0;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_815\\complete;560454;EMPTY;560454;2014-11-04 09:00:00;36974.5166667;11;1;9;29291.0;5619600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560454;EMPTY;560454;2014-10-09 16:45:29;525.483333333;10;3;16;2247762.0;3401129.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560454;EMPTY;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560454;EMPTY;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a\\complete;560454;EMPTY;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560454;EMPTY;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560454;EMPTY;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560454;EMPTY;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560454;EMPTY;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560454;EMPTY;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_090\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560454;EMPTY;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560454;True;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560454;False;560454;2014-10-09 08:00:00;2880.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_0\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560454;False;560454;2014-10-09 08:00:00;0.0;10;3;8;2279291.0;3369600.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560454;EMPTY;560454;2014-10-07 08:00:00;0.0;10;1;8;2452091.0;3196800.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560696;False;560454;2014-10-07 08:00:00;0.0;10;1;8;2452091.0;3196800.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560454;False;560454;2014-10-07 08:00:00;0.0;10;1;8;2452091.0;3196800.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560454;True;560454;2014-10-07 08:00:00;48239.0666667;10;1;8;2452091.0;3196800.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560696;EMPTY;560749;2014-09-03 20:00:56;720.9333333330001;9;2;20;5346435.0;302456.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560696;EMPTY;560749;2014-09-03 08:00:00;0.0;9;2;8;5389691.0;259200.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560696;True;560749;2014-09-03 08:00:00;0.0;9;2;8;5389691.0;259200.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560696;False;560749;2014-09-03 08:00:00;0.0;9;2;8;5389691.0;259200.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560696;EMPTY;560749;2014-09-03 08:00:00;4320.0;9;2;8;5389691.0;259200.0
560454;0.0;7647891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560749;EMPTY;560749;2014-08-31 08:00:00;0.0;8;6;8;5648891.0;0.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560454;EMPTY;560741;2014-09-19 17:48:52;588.866666667;9;4;17;0.0;1417732.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560454;EMPTY;560741;2014-09-19 08:00:00;0.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560454;EMPTY;560741;2014-09-19 08:00:00;0.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560454;EMPTY;560741;2014-09-19 08:00:00;0.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560454;True;560741;2014-09-19 08:00:00;0.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560454;EMPTY;560741;2014-09-19 08:00:00;0.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560454;EMPTY;560741;2014-09-19 08:00:00;0.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560454;EMPTY;560741;2014-09-19 08:00:00;0.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560454;EMPTY;560741;2014-09-19 08:00:00;1440.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560454;EMPTY;560741;2014-09-19 08:00:00;0.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560454;42;560741;2014-09-19 08:00:00;0.0;9;4;8;35332.0;1382400.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13_CRD_010\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_494a\\complete;560454;EMPTY;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560454;EMPTY;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560696;EMPTY;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560454;EMPTY;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560454;EMPTY;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560454;EMPTY;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560454;EMPTY;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560454;EMPTY;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560454;True;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560454;True;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_090\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11_AH_II_010\\complete;560454;False;560454;2014-09-18 08:00:00;11520.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_250_0\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;560454;False;560454;2014-09-18 08:00:00;0.0;9;3;8;121732.0;1296000.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560454;EMPTY;560454;2014-09-10 08:00:00;0.0;9;2;8;812932.0;604800.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560696;True;560749;2014-09-10 08:00:00;0.0;9;2;8;812932.0;604800.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560696;False;560749;2014-09-10 08:00:00;0.0;9;2;8;812932.0;604800.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560696;EMPTY;560749;2014-09-10 08:00:00;10080.0;9;2;8;812932.0;604800.0
560454;0.0;7674242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560696;EMPTY;560749;2014-09-03 08:00:00;0.0;9;2;8;1417732.0;0.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;2013365;EMPTY;560749;2014-10-13 22:09:39;849.65;10;0;22;0.0;3506979.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;2013365;False;560749;2014-10-13 08:00:00;0.0;10;0;8;50979.0;3456000.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;2013365;42;560749;2014-10-13 08:00:00;0.0;10;0;8;50979.0;3456000.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;2013365;True;560749;2014-10-13 08:00:00;0.0;10;0;8;50979.0;3456000.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;2013365;EMPTY;560749;2014-10-13 08:00:00;0.0;10;0;8;50979.0;3456000.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;2013365;EMPTY;560749;2014-10-13 08:00:00;0.0;10;0;8;50979.0;3456000.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_494a\\complete;2013365;EMPTY;560749;2014-10-13 08:00:00;0.0;10;0;8;50979.0;3456000.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;2013365;EMPTY;560749;2014-10-13 08:00:00;5760.0;10;0;8;50979.0;3456000.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13_CRD_010\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560696;EMPTY;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560696;EMPTY;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560696;EMPTY;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560696;EMPTY;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;2013365;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11_AH_II_010\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560696;EMPTY;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250_0\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560696;True;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_090\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;560696;False;2013365;2014-10-09 08:00:00;0.0;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560696;True;2013365;2014-10-09 08:00:00;40894.6166667;10;3;8;396579.0;3110400.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560696;EMPTY;560749;2014-09-10 22:25:23;865.383333333;9;2;22;2850256.0;656723.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560696;EMPTY;560749;2014-09-10 08:00:00;0.0;9;2;8;2902179.0;604800.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560696;True;560749;2014-09-10 08:00:00;0.0;9;2;8;2902179.0;604800.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560696;False;560749;2014-09-10 08:00:00;0.0;9;2;8;2902179.0;604800.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560696;EMPTY;560749;2014-09-10 08:00:00;10080.0;9;2;8;2902179.0;604800.0
2013365;142.0455;7675253;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560749;EMPTY;560749;2014-09-03 08:00:00;0.0;9;2;8;3506979.0;0.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2\\complete;560454;EMPTY;560749;2014-09-15 20:07:30;727.5;9;0;20;0.0;907650.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_495\\complete;560454;EMPTY;560749;2014-09-15 08:00:00;0.0;9;0;8;43650.0;864000.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_3\\complete;560454;EMPTY;560749;2014-09-15 08:00:00;0.0;9;0;8;43650.0;864000.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_500\\complete;560454;42;560749;2014-09-15 08:00:00;0.0;9;0;8;43650.0;864000.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_5\\complete;560454;EMPTY;560749;2014-09-15 08:00:00;0.0;9;0;8;43650.0;864000.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_515\\complete;560454;EMPTY;560749;2014-09-15 08:00:00;0.0;9;0;8;43650.0;864000.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2a\\complete;560454;EMPTY;560749;2014-09-15 08:00:00;4320.0;9;0;8;43650.0;864000.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_5a\\complete;560454;EMPTY;560749;2014-09-15 08:00:00;0.0;9;0;8;43650.0;864000.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_0\\complete;560454;False;560749;2014-09-15 08:00:00;0.0;9;0;8;43650.0;864000.0
560454;0.0;7675785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_061\\complete;560454;EMPTY;560454;2014-09-12 08:00:00;0.0;9;4;8;302850.0;604800.0
