Responsible_actor,SUMleges,CaseID,Label,Aanleg (Uitvoeren werk of werkzaamheid),Bouw,Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Gebiedsbescherming,Handelen in strijd met regels RO,Inrit/Uitweg,Kap,Milieu (melding),Milieu (neutraal wijziging),Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning),Monument,Reclame,Sloop,Activity,monitoringResource,question,org:resource,time:timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
560894.0,299.7708,9754884,regular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_101,2670601,EMPTY,9264148,1394996400.0,1380,3,6,23,5760.0,5760.0,12,26
4901428.0,3822.2546,9074955,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_510_2,560890,EMPTY,560890,1395035574.0,592,3,0,9,652.9,120172.9,57,26
560894.0,299.7708,9754884,regular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_030_2,2670601,EMPTY,9264148,1395037792.0,629,3,0,10,689.8666666666667,6449.866666666667,13,26
4901428.0,1021.168,9566055,deviant,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_180,2670601,False,2670601,1395082800.0,1380,3,0,23,0.0,40320.0,13,27
4901428.0,1021.168,9566055,deviant,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,08_AWB45_005,2670601,False,2670601,1395082800.0,1380,3,0,23,0.0,40320.0,14,27
4901428.0,1021.168,9566055,deviant,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,08_AWB45_010,2670601,42,2670601,1395082800.0,1380,3,0,23,0.0,40320.0,15,27
4901428.0,1021.168,9566055,deviant,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,08_AWB45_020_0,2670601,True,2670601,1395082800.0,1380,3,0,23,0.0,40320.0,16,27
4901428.0,1021.168,9566055,deviant,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_110_0,2670601,False,2670601,1395082800.0,1380,3,0,23,0.0,40320.0,17,27
4901428.0,1021.168,9566055,deviant,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,08_AWB45_025,2670601,EMPTY,2670601,1395082800.0,1380,3,0,23,0.0,40320.0,18,27
4901428.0,1021.168,9566055,deviant,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,08_AWB45_020_1,2670601,EMPTY,2670601,1395082800.0,1380,3,0,23,31041.8,40320.0,19,27
4901428.0,0.0,9609455,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_005,2670601,False,2670601,1395082800.0,1380,3,0,23,0.0,31680.0,12,27
4901428.0,0.0,9609455,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_010,2670601,42,2670601,1395082800.0,1380,3,0,23,0.0,31680.0,13,27
4901428.0,0.0,9609455,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_020_0,2670601,True,2670601,1395082800.0,1380,3,0,23,0.0,31680.0,14,27
4901428.0,0.0,9609455,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_180,2670601,False,2670601,1395082800.0,1380,3,0,23,0.0,31680.0,15,27
4901428.0,0.0,9609455,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_025,2670601,EMPTY,2670601,1395082800.0,1380,3,0,23,0.0,31680.0,16,27
4901428.0,0.0,9609455,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_020_1,2670601,EMPTY,2670601,1395082800.0,1380,3,0,23,27360.0,31680.0,17,27
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_010,560912,EMPTY,560912,1395082800.0,1380,3,0,23,0.0,0.0,1,27
4901428.0,0.0,9609455,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_020_2,2670601,EMPTY,2670601,1395120690.0,571,3,1,9,631.5,32311.5,18,27
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_030,560912,False,2670601,1395169200.0,1380,3,1,23,0.0,142560.0,23,26
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_060,560912,True,2670601,1395169200.0,1380,3,1,23,0.0,142560.0,24,26
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_070_2,560912,True,2670601,1395169200.0,1380,3,1,23,0.0,142560.0,25,26
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_090_0,560912,False,2670601,1395169200.0,1380,3,1,23,0.0,142560.0,26,26
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_075,560912,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,142560.0,27,26
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_070_1a,560912,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,142560.0,28,26
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_090_3,560912,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,142560.0,29,26
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_025,2670601,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,142560.0,30,26
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_070_1,560912,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,142560.0,31,26
2670601.0,0.0,8994782,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,08_AWB45_070_4,560912,EMPTY,2670601,1395169200.0,1380,3,1,23,11520.0,142560.0,32,26
4901428.0,562.93854,9012817,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_BB_540,560912,False,560912,1395169200.0,1380,3,1,23,0.0,139680.0,57,26
4901428.0,562.93854,9012817,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_809,560912,EMPTY,560912,1395169200.0,1380,3,1,23,0.0,139680.0,58,26
4901428.0,562.93854,9012817,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_530b,560912,EMPTY,560912,1395169200.0,1380,3,1,23,0.0,139680.0,59,26
4901428.0,562.93854,9012817,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_BB_775,560912,EMPTY,560912,1395169200.0,1380,3,1,23,0.0,139680.0,60,26
4901428.0,562.93854,9012817,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_811,560912,EMPTY,560912,1395169200.0,1380,3,1,23,0.0,139680.0,61,26
4901428.0,562.93854,9012817,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_809c,560912,EMPTY,560912,1395169200.0,1380,3,1,23,60962.11666666667,139680.0,62,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_196,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,38,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_200,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,39,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_330,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,40,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,09_AH_I_010,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,41,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_380,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,42,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_430,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,43,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11_AH_II_010,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,44,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13_CRD_010,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,45,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_480,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,46,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_490_2,2670601,False,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,47,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,08_AWB45_005,2670601,True,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,48,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_490_1a,2670601,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,49,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_490_1,2670601,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,50,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_250_1,2670601,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,51,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_375,2670601,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,52,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_370,2670601,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,53,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_195,2670601,EMPTY,2670601,1395169200.0,1380,3,1,23,0.0,116640.0,54,26
4901428.0,646.70746,9082329,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_250_2,2670601,EMPTY,2670601,1395169200.0,1380,3,1,23,27360.0,116640.0,55,26
4901428.0,1021.168,9566055,deviant,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,08_AWB45_020_2,2670601,EMPTY,2670601,1395169200.0,1380,3,1,23,1440.0,41760.0,20,26
4901428.0,562.93854,9012817,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_BB_770,560912,EMPTY,560912,1395202938.0,502,3,2,8,562.3,140242.3,63,25
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_010,560872,EMPTY,560872,1395255600.0,1380,3,2,23,0.0,0.0,1,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_011,2670601,False,560872,1395601200.0,1380,3,6,23,0.0,5760.0,2,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_020,2670601,True,560872,1395601200.0,1380,3,6,23,0.0,5760.0,3,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02_DRZ_010,2670601,False,560872,1395601200.0,1380,3,6,23,0.0,5760.0,4,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04_BPT_005,2670601,True,560872,1395601200.0,1380,3,6,23,0.0,5760.0,5,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_0,2670601,False,560872,1395601200.0,1380,3,6,23,0.0,5760.0,6,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_110_0,2670601,False,560872,1395601200.0,1380,3,6,23,0.0,5760.0,7,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100_0,2670601,False,560872,1395601200.0,1380,3,6,23,0.0,5760.0,8,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_015,2670601,EMPTY,560872,1395601200.0,1380,3,6,23,0.0,5760.0,9,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_1,2670601,EMPTY,560872,1395601200.0,1380,3,6,23,0.0,5760.0,10,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_061,2670601,EMPTY,560872,1395601200.0,1380,3,6,23,0.0,5760.0,11,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_101,2670601,EMPTY,560872,1395601200.0,1380,3,6,23,5760.0,5760.0,12,26
4901428.0,157.09305,9822102,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_2,2670601,EMPTY,560872,1395642882.0,634,3,0,10,694.7,6454.7,13,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_010,560462,True,560912,1395687600.0,1380,3,0,23,0.0,172800.0,14,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_011,560462,False,560912,1395687600.0,1380,3,0,23,0.0,172800.0,15,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_020,560462,other,560912,1395687600.0,1380,3,0,23,0.0,172800.0,16,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_030_0,560462,True,560912,1395687600.0,1380,3,0,23,0.0,172800.0,17,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_811,560462,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,172800.0,18,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_814,560462,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,172800.0,19,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_809,560462,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,172800.0,20,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_025,560462,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,172800.0,21,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_820,560462,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,172800.0,22,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_065,560462,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,172800.0,23,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_030_1,560462,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,172800.0,24,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_815,560462,EMPTY,560912,1395687600.0,1380,3,0,23,172118.8,172800.0,25,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02_DRZ_010,2670601,False,560912,1395687600.0,1380,3,0,23,0.0,10080.0,2,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04_BPT_005,2670601,True,560912,1395687600.0,1380,3,0,23,0.0,10080.0,3,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_0,2670601,False,560912,1395687600.0,1380,3,0,23,0.0,10080.0,4,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100_0,2670601,False,560912,1395687600.0,1380,3,0,23,0.0,10080.0,5,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_011,2670601,False,560912,1395687600.0,1380,3,0,23,0.0,10080.0,6,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_020,2670601,True,560912,1395687600.0,1380,3,0,23,0.0,10080.0,7,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_1,2670601,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,10080.0,8,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_101,2670601,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,10080.0,9,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_015,2670601,EMPTY,560912,1395687600.0,1380,3,0,23,0.0,10080.0,10,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_061,2670601,EMPTY,560912,1395687600.0,1380,3,0,23,10080.0,10080.0,11,26
4901428.0,0.0,9800628,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_2,2670601,EMPTY,560912,1395744586.0,889,3,1,14,949.7666666666668,11029.766666666666,12,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_030_2,560462,EMPTY,560912,1395748528.0,955,3,1,15,1015.4666666666668,173815.46666666667,26,26
4901428.0,0.0,8828658,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_810,560462,EMPTY,560912,1395748557.0,955,3,1,15,0.4833333333333333,173815.95,27,25
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_510_0,560462,True,560872,1395860400.0,1380,3,2,23,0.0,475260.0,81,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_BB_630,560462,False,560872,1395860400.0,1380,3,2,23,0.0,475260.0,82,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_820,4901428,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,83,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_811,560462,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,84,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_510_4,560462,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,85,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_809c,560462,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,86,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_510_1,560462,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,87,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_809,560462,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,88,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_510_3,560462,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,89,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_815,4901428,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,90,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_515,560462,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,91,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_814,4901428,EMPTY,560872,1395860400.0,1380,3,2,23,0.0,475260.0,92,24
4901428.0,0.0,7400998,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_BB_775,560462,EMPTY,560872,1395860400.0,1380,3,2,23,38880.0,475260.0,93,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,08_AWB45_005,4676453,True,560872,1395946800.0,1380,3,3,23,0.0,23040.0,12,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_200,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,13,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_330,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,14,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,09_AH_I_010,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,15,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_380,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,16,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_430,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,17,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11_AH_II_010,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,18,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13_CRD_010,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,19,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_480,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,20,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_2,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,21,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_491,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,22,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_500,4676453,42,560872,1395946800.0,1380,3,3,23,0.0,23040.0,23,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_510_0,4676453,True,560872,1395946800.0,1380,3,3,23,0.0,23040.0,24,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_519,4676453,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,25,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_180,2670601,False,560872,1395946800.0,1380,3,3,23,0.0,23040.0,26,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_494a,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,27,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_530,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,28,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_195,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,29,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_510_4,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,30,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_510_1,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,31,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_375,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,32,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_515,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,33,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_495,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,34,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_1,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,35,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_250_1,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,36,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_4,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,37,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_370,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,38,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_250_2,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,39,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_1a,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,0.0,23040.0,40,24
4901428.0,217.03035,9726383,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_510_3,4676453,EMPTY,560872,1395946800.0,1380,3,3,23,21600.0,23040.0,41,24
4901428.0,0.0,9890936,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_010,2670601,EMPTY,9264148,1396119600.0,1380,3,5,23,0.0,0.0,1,25
4901428.0,0.0,7168922,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_BB_630,560950,False,560872,1396202400.0,1320,3,6,22,0.0,514080.0,84,24
4901428.0,0.0,7168922,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_811,560950,EMPTY,560872,1396202400.0,1320,3,6,22,0.0,514080.0,85,24
4901428.0,0.0,7168922,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_809,560950,EMPTY,560872,1396202400.0,1320,3,6,22,0.0,514080.0,86,24
